event_times,event_types,cluster
"1.515515,1.662475,19.733701,19.840303,23.807534,23.909728,24.083181,24.276366,68.085385,100.523553,100.548574,110.152269,110.206373,113.121760,113.129810,113.176314,113.379338,113.477261,116.654664,116.665510,141.623467,141.748897,147.330383,163.770003,163.809494,171.925162,189.101438,189.128697,189.144720,189.169107,206.226668,217.256150,217.263632,217.273535,221.047754,225.689577,225.704578,253.649381,253.722438,253.776965,253.779975,253.914980,253.954084,253.955605,253.991344,254.045391,255.789806,295.593106,295.623021,295.662528,295.948165,296.029438,296.140167,316.063544,316.237686,316.464881,316.486375,316.512999,316.518253,316.521984,316.548220,316.561469,316.594569,316.636817,316.637872,316.717968,316.774519,316.925766,332.676925,390.464044,390.534698,397.616961,417.489657,417.554251,417.564832,417.618400,417.664778,417.666433,417.676779,417.715660","6,0,4,7,6,0,1,3,3,6,0,0,1,1,3,4,3,4,2,5,3,4,0,7,2,6,2,5,5,6,3,4,7,2,7,4,7,4,7,2,5,5,6,0,1,3,6,0,1,3,1,3,4,3,7,2,5,6,0,6,0,5,0,0,1,6,0,1,4,0,1,0,6,0,1,3,4,7,7,7",4
"3.509011,3.534113,3.681248,3.763481,3.768864,32.487317,44.324606,45.537851,51.473524,51.545089,58.956232,66.704476,76.977832,77.027943,77.029217,77.059868,77.066061,77.079305,77.101515,77.119690,77.177885,77.209614,77.240985,77.242781,86.132589,116.738346,116.763514,121.568054,126.292004,126.342177,126.357699,126.826842,136.322174,145.488174,156.597303,161.734539,176.882954,176.906491,176.926454,176.967760,177.011054,184.405708,184.435556,184.521055,184.537039,184.537405,210.922292,218.171097,220.039469,220.048508,220.057564,220.059525,220.067598,231.370948,235.762620,235.765041,235.765948,235.792934,235.852256,240.467541,247.720708,247.730334,247.763551,247.775323,247.783802,291.937396,295.165096,295.180112,295.192785,295.212026,295.229818,303.720435,303.825144,303.828098,304.955824,305.167387,314.573886,314.585968,314.653187,314.795762","4,7,2,5,6,0,5,4,1,3,4,5,6,0,1,3,0,1,4,4,3,7,4,3,3,0,1,5,0,1,1,3,2,0,2,1,5,6,6,0,6,2,5,6,5,5,2,5,0,1,3,3,1,2,2,5,5,6,6,4,3,4,4,4,7,4,0,1,1,3,1,5,6,0,6,0,0,1,3,4",4
"8.822444,8.997143,19.629135,59.114155,65.592707,65.603844,65.608097,65.667200,65.678833,65.682982,65.699159,68.190365,68.242865,68.262005,68.435183,68.460149,82.100699,94.307871,94.432212,95.613852,95.623294,107.849955,107.888873,107.972369,107.995154,110.980129,168.429081,168.532312,168.605926,168.616786,168.687410,168.721112,168.767038,168.791653,168.824839,168.834868,168.838630,168.849415,168.864498,204.104795,204.111364,231.185080,248.096008,252.541860,252.705053,252.730199,252.745535,252.808107,252.816789,252.822956,252.832830,252.863378,252.886947,252.889681,252.900886,252.909759,252.930689,252.938442,252.967593,252.977787,252.981811,252.984817,252.988786,253.004219,253.021271,253.056287,253.057208,253.071146,253.078807,253.086055,253.133699,253.139560,253.206831,253.242738,253.256483,267.372022,272.879365,280.498140,282.544936,303.361161","1,3,2,3,6,0,0,0,1,3,1,3,4,4,4,7,6,7,2,6,0,4,7,7,7,0,2,5,6,6,0,1,3,1,3,4,3,4,4,0,1,3,4,5,3,4,7,7,2,4,5,6,5,7,6,2,2,0,0,6,2,2,0,2,0,1,3,3,4,2,4,5,5,5,6,2,3,6,1,5",4
"1.962200,2.023725,2.147125,13.110005,13.149771,13.213108,26.200877,46.729267,46.787259,54.610711,75.015680,76.372637,77.416055,77.440414,77.449026,77.457841,77.462953,77.578198,77.905817,78.051186,78.126340,103.651138,103.668847,103.694395,103.730868,103.732162,128.004562,129.871836,130.077836,130.139238,139.209372,139.234050,139.267588,139.324768,139.329489,139.394888,139.425970,139.493165,139.501067,139.559416,139.572906,139.574026,139.580351,139.729746,139.769535,139.795864,139.840672,194.258347,227.414951,238.853781,246.834611,255.736678,268.922107,277.393366,277.536184,277.888110,278.320537,278.376427,278.419071,278.425743,278.487627,278.539013,278.563835,278.564517,278.591416,280.688460,299.011084,299.764671,299.803177,319.258962,319.305243,319.316810,319.374341,319.403548,319.416519,319.431304,319.433934,319.521502,341.177166,349.051281","0,1,3,0,1,1,2,4,7,0,4,4,1,3,3,3,3,4,7,2,5,2,5,5,5,6,1,0,1,1,1,3,3,3,3,4,4,7,2,2,2,5,4,7,2,5,5,3,6,5,7,7,6,1,3,4,6,0,1,7,1,2,2,5,2,4,2,2,5,4,7,7,2,2,5,6,5,6,3,0",4
"1.892925,1.990001,68.900806,79.961574,79.966182,79.984736,80.236793,140.812793,159.258557,163.346336,163.364116,163.369088,163.422009,163.462395,163.610114,163.669545,174.034204,174.113831,174.192948,182.045331,182.083930,211.606068,211.656601,212.955465,213.005406,213.043002,214.651760,214.653779,232.011380,236.448293,236.554317,243.421989,243.939609,274.269305,286.142117,286.433380,286.850366,286.857848,286.863685,286.882766,286.883733,286.920071,286.945867,287.060500,333.603545,334.185434,334.202242,334.255039,334.347868,334.371128,348.151034,348.177867,348.257470,348.315306,364.386474,377.880998,388.825825,389.715451,429.384255,429.480114,429.514239,429.528645,429.534976,429.646860,429.781820,434.244863,434.271616,435.186429,453.854078,453.986480,463.366438,463.427041,476.004948,476.023024,476.171176,484.822737,506.149620,507.314471,507.522373,522.911596","4,7,2,1,3,3,4,1,3,0,1,7,2,5,5,6,2,5,4,0,1,6,0,4,7,2,6,0,6,5,6,4,7,1,5,6,7,2,2,2,5,5,6,0,5,0,1,3,4,7,0,1,1,1,0,3,5,6,0,1,3,4,7,0,4,2,5,5,1,7,6,0,2,5,6,0,2,0,1,0",4
"13.470237,14.482332,41.279217,41.384582,42.198564,42.301272,42.302911,42.340391,42.457821,44.449943,46.457743,46.519464,53.832020,57.769881,89.705546,89.847200,113.189035,116.524344,116.695428,116.733741,116.774773,116.882771,117.108395,138.051052,138.111976,144.051566,157.774668,165.472427,165.518503,165.589368,165.645197,168.187855,177.286402,177.309461,178.989294,179.003314,179.014989,179.193583,179.470063,179.716553,181.521628,192.887433,192.955907,193.120356,193.175457,193.210266,193.303200,193.310342,193.353647,193.376816,193.470533,208.920573,208.970630,209.178873,209.306777,209.357388,209.370489,209.377168,209.422767,209.434560,209.483320,209.505239,209.529792,209.558144,209.561806,209.804845,209.817644,210.428380,210.441917,210.493507,210.587647,210.648616,213.808491,220.115452,220.136095,220.152867,220.243045,228.813853,228.822231,229.593902","5,4,0,1,2,5,6,0,1,7,3,4,6,0,3,4,5,0,1,3,3,4,7,4,7,6,7,2,5,5,6,2,1,3,0,1,1,1,3,4,7,3,4,7,2,2,5,5,5,5,6,4,7,2,4,7,2,7,7,2,2,5,5,5,5,5,6,2,5,5,6,0,7,0,1,3,3,3,4,6",4
"27.608604,29.763833,34.544459,59.375095,63.699256,63.706838,63.778764,63.946906,65.175599,65.181066,65.195700,65.243633,75.628549,81.782724,81.786642,90.235817,90.253138,90.321510,119.432904,134.875567,141.081448,141.457075,141.479099,141.540621,141.585256,141.660626,146.642923,160.560828,199.578219,199.621342,199.633185,199.642957,199.692895,199.711299,199.775297,199.803024,199.803617,199.811718,199.819951,199.828007,199.876415,199.887620,199.916302,199.939975,200.079321,200.084553,200.252485,225.187861,226.788975,226.841610,243.026584,249.038124,270.927366,271.033130,271.052152,276.144417,276.186363,276.392836,278.514415,282.272772,336.626494,336.647606,336.673697,340.643948,340.719648,340.722737,340.989645,340.999098,342.783214,349.709527,366.984514,367.061394,367.131189,380.419556,402.051433,402.142382,402.158183,402.286327,415.816434,415.840231","5,5,3,3,5,6,6,6,3,4,4,7,3,5,6,2,5,6,6,1,2,5,6,6,0,1,3,7,7,2,2,5,5,5,6,0,1,1,3,3,4,4,7,7,7,3,4,6,4,7,7,4,6,0,0,2,5,6,2,5,7,2,2,4,7,2,2,5,4,0,1,3,3,1,3,4,7,2,0,1",4
"5.933607,6.202774,6.206435,6.220275,6.292726,6.419810,6.433243,6.518253,6.637667,6.676035,6.699632,6.848010,6.924467,6.929842,6.944378,6.972441,7.031113,7.095843,25.183872,33.738238,35.336800,47.172114,47.175263,47.185448,47.230876,47.244149,47.308521,47.330233,73.496283,73.660966,73.710761,82.431625,82.447036,91.560742,93.147123,105.514324,105.541367,113.131367,113.171086,113.176265,113.299013,113.314611,113.380835,113.436558,113.449301,113.470995,113.473332,113.499162,113.514474,113.573658,113.580048,113.591217,113.599127,113.644246,113.724004,113.731321,113.732359,113.776708,113.823766,118.022147,118.026475,118.073366,119.705879,119.729816,127.976373,127.982657,147.953249,151.990393,153.018681,153.061112,153.108929,153.159281,153.164913,153.208237,153.278929,158.487361,158.653618,158.906530,161.783013,161.901285","3,0,1,1,3,3,4,7,7,2,2,5,7,2,5,6,0,0,5,0,4,0,1,1,1,3,3,4,5,6,6,0,1,3,1,3,4,0,1,3,3,4,7,2,2,5,6,5,2,5,0,6,5,5,6,0,0,1,0,3,4,4,1,3,0,1,3,1,3,4,7,2,5,6,5,2,5,2,1,3",4
"0.186758,5.521142,5.663261,9.190728,9.204966,9.280619,9.314538,21.737098,24.530193,24.743342,24.749716,24.791063,24.803003,24.913342,30.183302,34.746994,45.127263,61.686297,61.708354,61.873003,62.101812,66.287915,69.167203,90.917136,95.488335,95.873331,95.911852,95.923357,96.036571,127.339383,140.325200,140.384798,140.427848,140.468443,140.558479,161.743730,202.882026,202.884375,203.037076,203.118391,203.144621,203.216515,203.248148,203.259471,203.262653,203.265250,203.283528,203.294517,203.301751,203.310687,203.323716,203.357622,203.359374,203.421705,203.469580,203.523570,203.561522,203.623988,203.624476,203.637865,203.667652,203.694414,203.792955,203.796742,203.800904,221.985826,221.986855,222.048238,222.053357,222.127906,230.244384,230.389945,230.435134,231.532905,231.644878,231.799165,237.739225,279.980740,280.135150,283.340755","3,7,2,1,3,4,7,4,1,3,4,4,4,7,4,2,0,0,1,3,4,4,3,7,0,0,1,3,4,0,0,1,3,4,7,0,7,2,5,6,6,0,1,3,4,7,4,7,7,3,2,4,2,2,4,4,5,2,6,5,6,0,1,5,6,2,5,7,2,5,2,5,6,4,3,4,4,0,1,5",4
"0.441522,1.618153,3.015337,27.813222,31.252392,35.842029,35.994566,36.055805,36.128615,36.240758,36.333488,45.421574,46.575036,46.760338,46.788279,46.810059,61.623128,62.157947,92.517592,92.525539,111.665227,111.773532,111.858290,111.988864,112.011529,112.038736,112.065719,112.100775,112.185170,112.213946,112.245561,119.376641,119.377957,119.391037,119.439066,119.484880,119.488049,119.488490,119.552850,119.565545,123.904012,123.923071,123.950491,123.979727,124.024585,124.027118,124.843963,144.164341,151.404766,163.440384,163.589156,176.955097,177.073434,183.428876,205.516089,226.621301,260.018617,260.081640,284.756341,284.791738,284.808810,284.809624,285.096800,285.156609,285.186929,294.245195,294.277158,294.285268,294.292781,294.336758,294.359802,294.369536,294.402925,294.543370,294.566262,296.779200,299.071225,299.210294,299.391536,299.516377","4,1,4,6,1,4,7,2,7,2,5,6,0,1,3,3,7,2,6,0,5,6,0,1,3,3,3,4,3,4,4,3,4,4,7,4,2,7,2,5,0,1,1,3,3,3,4,0,4,0,2,4,7,4,2,6,6,0,2,5,6,5,0,1,3,0,1,3,3,1,3,3,4,4,7,6,3,4,7,2",4
"4.062902,4.158038,13.127878,14.262143,14.262643,14.406974,15.637975,20.487948,20.530040,20.753203,40.588032,40.598618,40.704962,40.705524,40.711227,40.817715,41.406283,42.559663,48.117372,52.230269,53.541811,85.639215,101.753912,102.000399,105.767303,105.807814,108.724806,111.011380,144.934533,144.973314,144.976175,144.996084,145.004402,145.005648,156.425999,164.889216,164.904011,164.919953,164.974378,165.190564,165.211723,165.243716,165.269601,165.306377,165.326080,165.326431,165.335937,165.365633,165.390400,165.406218,165.410390,165.431485,165.448350,165.472124,165.481461,165.486445,165.508599,165.536171,165.566597,165.582328,165.697894,165.719276,165.726986,166.019653,166.061393,166.075655,166.196976,166.206863,202.438900,202.482293,202.580898,202.596026,202.602694,202.764356,202.802705,202.826835,202.848213,202.853242,202.869162,202.899827","2,5,7,6,0,0,6,4,7,2,4,7,2,5,5,5,3,4,3,1,5,1,1,3,5,6,0,6,0,1,3,1,3,4,1,3,4,4,7,2,5,5,5,6,0,6,5,6,0,6,0,1,0,1,3,1,0,3,3,1,4,3,4,7,2,2,5,5,2,5,6,6,0,1,3,4,7,2,4,2",4
"12.449706,14.866377,14.975342,15.028760,15.128191,15.231794,20.691182,20.699642,20.738394,20.912644,37.370327,60.534480,71.320070,71.350166,71.378208,71.528312,71.544262,71.651616,71.709092,71.714951,71.754339,71.785566,71.827081,71.836217,71.910305,71.966453,72.072812,72.087498,72.090577,72.142312,72.168598,72.190935,72.258282,72.291552,72.360230,72.437376,72.493102,93.391222,93.393691,93.406032,96.518054,102.239003,102.272709,102.336007,129.621546,132.167293,132.308288,132.438711,132.881970,144.588418,159.746598,181.364239,181.380728,181.382832,181.433028,181.499465,181.534336,181.715282,192.680310,192.738910,194.202692,194.233835,194.277142,203.770292,203.816324,203.920558,241.570916,290.611838,290.895886,302.409492,302.413405,312.303347,312.343449,333.982628,384.299230,384.539935,384.739310,384.841227,384.876184,384.915955","5,4,7,2,5,6,6,0,1,3,7,1,3,4,4,7,4,7,7,2,2,5,2,5,5,7,2,6,0,5,5,1,6,3,0,1,4,6,0,0,3,3,4,7,3,5,6,0,2,0,3,7,2,2,2,5,5,6,3,4,7,2,5,3,4,4,5,2,5,7,2,5,6,2,3,4,7,2,2,7",4
"2.020677,2.299206,4.509773,4.571083,36.847739,45.295687,62.109065,66.560095,70.055303,94.195543,94.219003,94.527547,94.627009,94.678056,105.995482,105.999029,106.005842,106.062770,106.085289,106.106105,106.116177,106.119750,106.191984,106.226018,106.263599,106.268256,106.285653,106.298132,106.307427,106.322977,106.330955,106.335217,106.379878,106.387260,106.437732,106.485023,106.593172,106.607823,106.637403,106.638516,106.656692,106.694165,106.696186,106.701578,106.750445,106.836174,106.843532,106.992050,107.007725,107.032386,119.705108,131.826365,136.355069,136.540779,137.130633,137.187608,137.198056,137.358331,137.362851,137.394871,137.404115,137.498733,137.739109,137.749086,137.808386,137.921108,138.325217,138.465129,167.143853,167.223513,174.495442,174.616126,174.634054,174.649568,174.741292,174.749657,174.791643,175.049867,175.106076,175.133445","5,6,0,1,0,6,2,6,1,2,5,5,6,0,4,7,2,5,6,7,5,6,7,5,6,6,0,2,0,2,5,5,0,0,1,2,5,1,6,0,1,0,0,3,1,1,3,3,3,3,6,5,0,1,2,5,5,6,0,1,0,3,4,7,7,2,2,5,1,3,2,5,6,6,0,0,6,0,1,1",4
"14.490984,23.362239,23.615503,23.735888,23.892547,30.235404,55.371842,55.404240,61.988553,62.020900,62.037663,62.220952,62.451871,62.574093,62.721927,62.722935,62.773932,62.813533,62.930403,62.946473,62.960346,67.646474,77.947080,77.993636,144.810739,144.976437,144.997836,145.026472,145.044084,145.045469,145.053761,145.214209,145.495092,162.301395,164.137701,164.163419,164.270325,166.458868,166.552884,166.567881,166.623507,166.633419,166.777621,166.853088,192.166184,192.186039,195.603554,206.574601,206.821559,206.830860,206.875073,206.949628,206.952626,206.968833,207.034935,207.050200,207.070449,207.071255,207.105018,207.121534,207.129321,207.149761,207.155601,207.164483,207.166081,207.256285,207.263030,207.275793,207.328235,207.355775,207.388665,207.423568,207.449856,207.519005,207.541383,207.557020,207.582926,207.612972,207.660582,207.743597","6,4,7,2,2,2,6,0,5,6,6,6,0,1,3,4,7,2,2,5,5,4,0,1,0,1,3,4,4,3,4,7,2,3,0,1,3,3,4,7,4,7,7,2,4,7,3,4,7,2,5,2,5,5,5,6,6,0,6,0,1,3,0,5,1,1,3,1,3,4,4,1,4,7,3,2,7,5,4,2",4
"9.428943,15.899416,15.965974,16.022128,26.880709,52.063809,52.268435,57.847764,57.874530,57.934136,57.941211,58.114772,75.815945,85.229977,85.232029,85.245310,85.392096,85.415392,85.456220,85.475817,88.257521,88.283348,88.380962,88.706798,88.823267,88.893489,88.919471,88.928240,89.004671,137.565440,148.320938,148.349930,148.445937,171.576185,190.156157,190.253797,192.771552,192.801670,215.248439,223.027854,242.241080,249.565640,257.917306,260.836877,260.840147,261.052586,262.225378,262.228525,270.367137,270.610039,270.690142,297.987685,297.995006,311.931401,321.223887,346.185839,361.643998,361.663818,371.303945,377.175344,396.173229,403.229982,403.266733,427.925144,448.795891,467.714745,489.806622,489.831156,489.834467,489.869834,489.880267,489.896281,489.908936,489.967233,489.969394,489.989690,489.993857,490.016137,490.033038,490.034395","2,4,7,2,1,3,4,0,1,1,3,4,0,0,1,3,1,4,7,2,6,0,0,1,3,4,4,7,7,5,5,6,6,4,2,5,5,6,4,2,0,2,1,7,2,5,4,7,7,2,5,4,7,0,1,3,3,4,6,4,5,1,3,2,4,6,0,1,3,3,4,4,3,7,4,2,5,4,7,2",4
"38.518582,38.533051,38.575314,38.596283,38.604633,38.610498,38.752318,38.907463,38.997297,39.291742,42.047818,43.195516,43.238555,43.245376,51.737700,52.012554,52.211605,52.266736,52.270549,52.286088,52.299330,52.300475,52.413429,54.875206,65.131366,65.681619,65.685770,65.803813,85.660545,85.664425,85.665236,85.685572,85.698685,85.741029,85.804869,85.869610,86.054411,86.061039,86.342345,132.187246,152.796381,154.439988,174.765794,181.350764,194.502191,200.056729,206.299423,208.047472,210.416614,223.884903,254.141873,268.897489,269.191060,269.218198,269.443240,269.561128,269.562673,269.626798,302.069780,306.935802,307.035112,307.058036,307.161160,307.573879,311.399736,334.400890,336.802444,336.813021,337.000972,337.007874,354.824752,363.095113,363.134983,363.177385,387.261045,414.178782,414.193470,414.241343,414.276541,414.314172","6,0,1,3,3,4,7,2,7,2,1,2,5,5,1,3,3,4,7,2,5,6,0,5,0,4,7,2,2,5,6,5,0,6,1,5,6,0,1,4,6,3,2,5,2,1,7,7,4,4,7,5,5,6,7,2,5,5,7,3,4,7,7,2,3,4,7,2,2,5,3,1,3,3,7,1,3,4,4,7",4
"2.916431,3.118944,3.250501,3.270855,3.298980,7.952665,8.046524,8.232941,8.320346,8.364284,8.414827,8.442093,8.490945,8.492082,8.567790,8.617265,40.007613,50.789562,123.616481,126.467765,126.516953,126.542994,135.143522,135.487239,149.225099,149.275355,166.580312,183.475418,184.420870,184.481468,184.729218,193.039690,193.351785,236.258955,236.300329,236.346861,248.040773,251.019713,264.691819,264.709912,264.729078,264.737763,266.191819,266.232080,266.253305,266.294553,266.325973,266.432282,266.438194,266.463479,266.493950,266.503795,277.890095,278.150695,278.409480,317.328866,317.403580,340.765457,340.809064,341.166487,341.276465,341.319708,341.357071,341.458626,341.514856,341.568852,341.665009,346.758261,352.566860,378.935147,378.997449,379.082562,391.890989,402.372448,420.659635,428.632411,428.660963,428.738874,428.778774,428.807899","7,2,5,6,0,2,5,6,0,1,3,0,1,3,3,1,1,6,3,3,4,7,1,3,6,0,4,4,3,4,4,5,6,4,7,2,0,3,0,1,1,3,7,2,5,6,6,6,2,0,1,3,4,5,6,0,1,4,7,2,5,6,0,0,1,3,1,3,2,4,7,2,6,4,7,6,0,1,1,3",4
"19.174177,19.220459,19.305111,19.382416,19.412218,19.596745,23.815258,23.874557,25.356029,37.530515,44.232044,44.380117,44.401273,46.779799,46.849992,46.880405,46.888160,46.920658,63.503577,86.470781,86.511645,86.588842,86.627076,86.698641,97.936855,97.944413,97.992707,98.033609,98.061253,98.064224,98.096424,98.101281,98.103726,98.103761,98.104881,98.118906,98.122295,98.147621,98.218628,98.428561,102.107672,108.174603,108.177176,108.180202,108.189659,108.222332,108.234455,108.312052,108.313547,108.531802,108.680581,108.897828,109.005964,116.504461,135.996594,136.034995,136.882847,136.884719,155.787455,155.858857,158.647138,159.411685,159.415222,159.475026,159.503933,164.381256,181.163234,181.260400,181.293071,181.392016,186.964385,189.380458,208.717578,229.281806,234.523396,252.933758,258.504614,258.728343,258.817629,258.921306","1,3,4,7,2,5,6,0,6,3,3,3,4,7,2,7,2,5,6,4,7,7,7,2,2,5,5,5,5,6,6,0,6,7,0,1,3,1,1,3,0,2,5,5,6,6,0,5,6,6,0,1,3,2,5,6,2,5,2,5,0,0,1,3,4,1,2,5,6,6,4,0,0,4,6,5,4,3,4,2",4
"2.363774,2.455357,2.562995,2.607424,17.340202,20.647426,25.143843,25.213114,27.688725,27.691810,27.724101,27.736734,27.738465,27.848329,37.589975,37.744117,42.649439,42.670995,42.689819,42.742949,42.962713,42.986060,43.017267,61.980321,70.931297,70.969779,70.983024,71.025711,71.047297,98.042912,98.046605,102.535673,102.543532,108.112257,109.654655,109.682746,109.709488,118.506421,118.993433,119.006760,119.122993,119.152772,119.158550,119.175251,119.189040,137.302865,137.354232,137.362440,137.367620,137.404791,137.441638,137.454471,137.457759,137.464056,137.500268,137.536756,149.702165,150.162571,150.190316,150.290286,150.310190,159.876546,159.939643,202.266089,202.270815,204.767742,204.786802,204.816773,204.868699,204.877341,204.891713,205.041129,206.745939,206.777987,207.001110,207.042243,208.982815,214.530994,215.434588,221.009358","7,2,5,5,0,2,3,4,2,5,5,5,6,6,0,1,0,1,3,4,7,2,5,3,7,2,2,2,5,0,1,7,2,7,5,6,6,2,0,1,1,1,3,3,3,1,3,4,7,4,7,2,2,5,5,5,6,6,0,0,1,6,0,2,5,2,5,6,0,6,0,1,0,1,3,4,6,7,2,2",4
"13.290682,34.829974,34.946783,34.960597,34.986696,34.999338,35.034355,35.047212,35.050432,35.144397,35.247392,49.182499,69.186997,69.228646,83.054967,83.100029,83.124610,130.876863,130.879670,130.905830,130.908301,130.934158,130.935810,130.953944,130.970371,131.000796,131.001906,131.178949,131.188640,131.256315,131.310840,131.326443,131.341758,131.359433,131.363514,131.389926,131.446972,131.474204,131.488371,131.517667,131.630152,131.656269,131.667957,131.693183,131.776950,131.819204,131.839150,131.879442,131.913220,131.919964,131.938623,131.970552,131.973155,131.981751,131.990018,131.998923,131.999023,132.014903,132.020700,132.021788,132.031903,132.033254,132.038143,132.050844,132.052232,132.062759,132.086488,132.115853,132.139410,132.143835,132.234134,132.283945,132.300812,132.303054,132.339716,132.370371,132.396233,132.672149,132.787798,134.335207","6,2,5,6,5,0,5,6,1,0,0,3,7,2,2,5,6,3,4,4,4,4,7,7,2,5,7,2,5,6,5,6,0,0,1,0,0,1,3,1,1,3,1,3,3,4,4,3,7,7,2,4,7,5,6,7,2,2,6,2,6,7,2,2,5,5,7,2,5,6,5,2,6,6,5,6,0,0,0,3",4
"13.765344,31.842360,46.553582,67.268993,86.764966,93.902405,94.032024,94.071434,94.110975,94.147114,94.202378,94.206414,94.207767,94.222702,94.235221,94.467600,94.526385,94.543879,94.608694,94.669837,94.695680,94.795737,94.856559,94.918799,95.255847,95.319723,95.352323,102.805153,102.825383,102.839831,102.887625,102.964476,103.087566,103.089568,103.109171,103.132071,103.285629,103.298830,103.378423,103.416180,113.996397,148.093786,148.169207,152.018541,152.103567,152.266749,152.293951,152.359608,172.040151,173.755854,197.630973,200.869317,200.906894,224.827412,225.562497,241.860954,254.961698,254.979750,258.069853,265.903854,268.738104,272.982045,273.005449,323.041781,349.682874,356.875590,358.152001,358.169088,358.199774,358.205620,358.254274,373.371833,375.346071,375.389152,375.440102,375.493614,382.993648,391.291417,391.372782,391.375600","2,2,3,6,3,0,1,3,7,3,6,0,0,4,0,4,4,7,2,2,5,6,7,2,5,6,6,6,0,1,3,0,0,0,1,1,1,1,3,3,4,1,3,1,3,3,4,7,5,5,0,1,3,0,3,3,6,4,1,3,7,7,2,2,1,5,3,4,7,7,2,2,5,6,0,0,3,0,1,3",4
"11.749297,11.758167,11.761041,11.770676,11.777064,11.824654,11.829847,11.874485,11.885999,11.957303,11.984142,12.005496,12.225173,12.334609,12.341592,13.317015,32.414996,39.799056,63.734534,63.771427,63.798625,63.825846,63.832898,63.862197,63.896123,63.905604,63.961828,63.975892,64.013894,64.014575,64.026450,64.092584,64.099762,64.125445,64.178682,64.200116,64.417930,64.511803,64.547311,64.606551,79.326030,91.440458,91.531219,93.812105,93.820526,95.684322,106.374624,112.364337,112.368748,112.381562,112.408478,112.445886,112.488139,112.488691,112.524969,112.644420,112.669322,112.800423,112.867247,112.877549,112.911605,112.952987,113.065515,113.323681,114.996897,115.029348,115.221112,115.246273,115.345128,119.362624,120.116894,120.203399,141.137622,165.559444,168.836298,168.899544,168.947117,224.250472,224.425234,224.470888","6,0,0,1,1,3,1,4,7,2,5,6,6,1,3,4,4,5,6,0,1,1,1,0,0,1,3,4,7,4,1,7,2,2,3,5,1,3,4,3,4,2,5,2,5,6,1,2,5,6,6,5,0,0,1,6,0,6,3,6,0,4,3,4,6,0,1,3,0,2,7,7,6,2,1,3,4,4,7,2",4
"9.718531,19.213427,21.846021,21.847056,21.875873,23.705167,39.726256,86.881457,86.931155,86.961133,86.964007,87.114513,95.707035,109.980095,110.131432,111.035668,167.991635,178.053166,193.439087,193.473973,193.514809,193.516497,193.693825,193.704576,193.787964,193.848372,193.873205,193.888466,193.973527,194.128503,194.139193,229.096194,229.448642,229.453983,229.556378,229.571284,229.705224,230.280740,256.876697,258.361698,258.396707,258.405681,283.651581,283.687515,283.706824,283.739045,283.747976,283.921294,287.034262,287.156512,287.167858,287.189920,287.241366,287.271455,287.289362,287.313776,287.326885,287.411008,287.513577,292.460982,299.438644,299.463433,299.555148,299.570708,299.597294,299.629401,299.671199,299.764829,299.912985,300.056462,300.123712,300.182916,300.255978,300.258767,300.301494,300.304799,300.310906,300.507667,300.587019,333.834273","5,0,6,0,1,1,7,3,4,7,7,2,6,6,0,7,4,3,3,4,7,2,4,7,7,7,2,2,5,2,5,2,7,2,5,6,2,5,4,0,1,1,0,1,3,4,7,7,5,6,0,1,3,3,4,3,7,7,2,4,6,0,0,1,1,1,3,3,3,4,7,7,7,2,5,2,2,6,0,3",4
"4.586823,4.824419,5.130070,5.267341,15.318957,15.402966,15.490247,15.588300,15.654442,38.000126,38.173413,38.233646,41.481480,41.556217,41.625588,41.632489,41.654729,41.842875,41.908972,50.017719,50.042961,72.063045,93.658481,93.688963,93.698820,93.731736,93.848637,93.858303,93.880317,94.056781,94.071436,94.224630,94.237302,94.252031,94.260218,94.267204,94.276025,94.278170,94.382495,94.394689,94.427388,94.528012,94.535720,94.601456,94.612761,94.661036,94.663852,94.675635,94.705660,95.431813,103.297525,103.335567,123.200344,134.902489,135.010042,135.104193,135.125283,148.954298,149.077185,149.091179,149.269409,149.334471,149.340202,149.379216,152.514661,152.561134,152.936055,153.020356,163.234075,166.598401,166.650750,166.984084,185.716062,191.962915,191.971921,192.187946,192.892846,193.071045,196.575051,200.286500","1,3,4,7,4,7,2,5,5,6,0,1,5,6,0,1,1,5,6,5,6,6,7,2,5,6,6,0,1,3,1,1,3,3,3,4,4,4,7,7,2,2,2,5,6,5,6,6,6,3,5,6,1,0,1,3,4,1,3,4,7,2,5,5,7,2,5,6,6,2,5,2,1,2,5,5,2,5,5,7",4
