task_id,stage_label,split_index,regime_id,regime_weights,shift_type,recurrence_of,parameter_distance,num_events,split,sequence_id,source
3,A_1_exact_recurrence,27,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00027,stream
3,A_1_exact_recurrence,28,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00028,stream
3,A_1_exact_recurrence,29,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00029,stream
3,A_1_exact_recurrence,30,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00030,stream
3,A_1_exact_recurrence,31,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00031,stream
3,A_1_exact_recurrence,32,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00032,stream
3,A_1_exact_recurrence,33,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00033,stream
3,A_1_exact_recurrence,34,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00034,stream
3,A_1_exact_recurrence,35,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00035,stream
3,A_1_exact_recurrence,36,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00036,stream
3,A_1_exact_recurrence,37,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00037,stream
3,A_1_exact_recurrence,38,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00038,stream
3,A_1_exact_recurrence,39,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00039,stream
3,A_1_exact_recurrence,40,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00040,stream
3,A_1_exact_recurrence,41,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00041,stream
3,A_1_exact_recurrence,42,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00042,stream
3,A_1_exact_recurrence,43,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00043,stream
3,A_1_exact_recurrence,44,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00044,stream
3,A_1_exact_recurrence,45,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00045,stream
3,A_1_exact_recurrence,46,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00046,stream
3,A_1_exact_recurrence,47,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00047,stream
3,A_1_exact_recurrence,48,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00048,stream
3,A_1_exact_recurrence,49,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00049,stream
3,A_1_exact_recurrence,50,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00050,stream
3,A_1_exact_recurrence,51,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00051,stream
3,A_1_exact_recurrence,52,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00052,stream
3,A_1_exact_recurrence,53,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00053,stream
3,A_1_exact_recurrence,54,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00054,stream
3,A_1_exact_recurrence,55,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00055,stream
3,A_1_exact_recurrence,56,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00056,stream
3,A_1_exact_recurrence,57,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00057,stream
3,A_1_exact_recurrence,58,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00058,stream
3,A_1_exact_recurrence,59,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00059,stream
3,A_1_exact_recurrence,60,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00060,stream
3,A_1_exact_recurrence,61,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00061,stream
3,A_1_exact_recurrence,62,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00062,stream
3,A_1_exact_recurrence,63,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00063,stream
3,A_1_exact_recurrence,64,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00064,stream
3,A_1_exact_recurrence,65,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00065,stream
3,A_1_exact_recurrence,66,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00066,stream
3,A_1_exact_recurrence,67,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00067,stream
3,A_1_exact_recurrence,68,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00068,stream
3,A_1_exact_recurrence,69,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00069,stream
3,A_1_exact_recurrence,70,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00070,stream
3,A_1_exact_recurrence,71,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00071,stream
3,A_1_exact_recurrence,72,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00072,stream
3,A_1_exact_recurrence,73,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00073,stream
3,A_1_exact_recurrence,74,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00074,stream
3,A_1_exact_recurrence,75,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00075,stream
3,A_1_exact_recurrence,76,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00076,stream
3,A_1_exact_recurrence,77,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00077,stream
3,A_1_exact_recurrence,78,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00078,stream
3,A_1_exact_recurrence,79,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00079,stream
3,A_1_exact_recurrence,80,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00080,stream
3,A_1_exact_recurrence,81,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00081,stream
3,A_1_exact_recurrence,82,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00082,stream
3,A_1_exact_recurrence,83,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00083,stream
3,A_1_exact_recurrence,84,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00084,stream
3,A_1_exact_recurrence,85,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00085,stream
3,A_1_exact_recurrence,86,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00086,stream
3,A_1_exact_recurrence,87,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00087,stream
3,A_1_exact_recurrence,88,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00088,stream
3,A_1_exact_recurrence,89,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00089,stream
3,A_1_exact_recurrence,90,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00090,stream
3,A_1_exact_recurrence,91,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00091,stream
3,A_1_exact_recurrence,92,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00092,stream
3,A_1_exact_recurrence,93,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00093,stream
3,A_1_exact_recurrence,94,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00094,stream
3,A_1_exact_recurrence,95,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00095,stream
3,A_1_exact_recurrence,96,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00096,stream
3,A_1_exact_recurrence,97,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00097,stream
3,A_1_exact_recurrence,98,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00098,stream
3,A_1_exact_recurrence,99,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00099,stream
3,A_1_exact_recurrence,100,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00100,stream
3,A_1_exact_recurrence,101,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00101,stream
3,A_1_exact_recurrence,102,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00102,stream
3,A_1_exact_recurrence,103,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00103,stream
3,A_1_exact_recurrence,104,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00104,stream
3,A_1_exact_recurrence,105,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00105,stream
3,A_1_exact_recurrence,106,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00106,stream
3,A_1_exact_recurrence,107,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00107,stream
3,A_1_exact_recurrence,108,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00108,stream
3,A_1_exact_recurrence,109,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00109,stream
3,A_1_exact_recurrence,110,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00110,stream
3,A_1_exact_recurrence,111,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00111,stream
3,A_1_exact_recurrence,112,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00112,stream
3,A_1_exact_recurrence,113,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00113,stream
3,A_1_exact_recurrence,114,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00114,stream
3,A_1_exact_recurrence,115,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00115,stream
3,A_1_exact_recurrence,116,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00116,stream
3,A_1_exact_recurrence,117,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00117,stream
3,A_1_exact_recurrence,118,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00118,stream
3,A_1_exact_recurrence,119,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00119,stream
3,A_1_exact_recurrence,120,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00120,stream
3,A_1_exact_recurrence,121,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00121,stream
3,A_1_exact_recurrence,122,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00122,stream
3,A_1_exact_recurrence,123,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00123,stream
3,A_1_exact_recurrence,124,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00124,stream
3,A_1_exact_recurrence,125,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00125,stream
3,A_1_exact_recurrence,126,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00126,stream
3,A_1_exact_recurrence,127,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,train,task_03_train_00127,stream
3,A_1_exact_recurrence,0,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00000,stream
3,A_1_exact_recurrence,1,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00001,stream
3,A_1_exact_recurrence,2,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00002,stream
3,A_1_exact_recurrence,3,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00003,stream
3,A_1_exact_recurrence,4,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00004,stream
3,A_1_exact_recurrence,5,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00005,stream
3,A_1_exact_recurrence,6,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00006,stream
3,A_1_exact_recurrence,7,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00007,stream
3,A_1_exact_recurrence,8,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00008,stream
3,A_1_exact_recurrence,9,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00009,stream
3,A_1_exact_recurrence,10,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00010,stream
3,A_1_exact_recurrence,11,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00011,stream
3,A_1_exact_recurrence,12,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00012,stream
3,A_1_exact_recurrence,13,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00013,stream
3,A_1_exact_recurrence,14,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00014,stream
3,A_1_exact_recurrence,15,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00015,stream
3,A_1_exact_recurrence,16,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00016,stream
3,A_1_exact_recurrence,17,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00017,stream
3,A_1_exact_recurrence,18,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00018,stream
3,A_1_exact_recurrence,19,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00019,stream
3,A_1_exact_recurrence,20,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00020,stream
3,A_1_exact_recurrence,21,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00021,stream
3,A_1_exact_recurrence,22,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00022,stream
3,A_1_exact_recurrence,23,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00023,stream
3,A_1_exact_recurrence,24,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00024,stream
3,A_1_exact_recurrence,25,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00025,stream
3,A_1_exact_recurrence,26,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00026,stream
3,A_1_exact_recurrence,27,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00027,stream
3,A_1_exact_recurrence,28,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00028,stream
3,A_1_exact_recurrence,29,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00029,stream
3,A_1_exact_recurrence,30,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00030,stream
3,A_1_exact_recurrence,31,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,val,task_03_val_00031,stream
3,A_1_exact_recurrence,0,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00000,stream
3,A_1_exact_recurrence,1,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00001,stream
3,A_1_exact_recurrence,2,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00002,stream
3,A_1_exact_recurrence,3,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00003,stream
3,A_1_exact_recurrence,4,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00004,stream
3,A_1_exact_recurrence,5,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00005,stream
3,A_1_exact_recurrence,6,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00006,stream
3,A_1_exact_recurrence,7,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00007,stream
3,A_1_exact_recurrence,8,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00008,stream
3,A_1_exact_recurrence,9,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00009,stream
3,A_1_exact_recurrence,10,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00010,stream
3,A_1_exact_recurrence,11,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00011,stream
3,A_1_exact_recurrence,12,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00012,stream
3,A_1_exact_recurrence,13,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00013,stream
3,A_1_exact_recurrence,14,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00014,stream
3,A_1_exact_recurrence,15,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00015,stream
3,A_1_exact_recurrence,16,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00016,stream
3,A_1_exact_recurrence,17,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00017,stream
3,A_1_exact_recurrence,18,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00018,stream
3,A_1_exact_recurrence,19,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00019,stream
3,A_1_exact_recurrence,20,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00020,stream
3,A_1_exact_recurrence,21,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00021,stream
3,A_1_exact_recurrence,22,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00022,stream
3,A_1_exact_recurrence,23,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00023,stream
3,A_1_exact_recurrence,24,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00024,stream
3,A_1_exact_recurrence,25,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00025,stream
3,A_1_exact_recurrence,26,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00026,stream
3,A_1_exact_recurrence,27,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00027,stream
3,A_1_exact_recurrence,28,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00028,stream
3,A_1_exact_recurrence,29,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00029,stream
3,A_1_exact_recurrence,30,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00030,stream
3,A_1_exact_recurrence,31,A_1,"{""A_1"":1.0}",exact_recurrence,A_1,0.0,64,test,task_03_test_00031,stream
4,D_1_novel,0,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00000,stream
4,D_1_novel,1,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00001,stream
4,D_1_novel,2,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00002,stream
4,D_1_novel,3,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00003,stream
4,D_1_novel,4,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00004,stream
4,D_1_novel,5,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00005,stream
4,D_1_novel,6,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00006,stream
4,D_1_novel,7,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00007,stream
4,D_1_novel,8,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00008,stream
4,D_1_novel,9,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00009,stream
4,D_1_novel,10,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00010,stream
4,D_1_novel,11,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00011,stream
4,D_1_novel,12,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00012,stream
4,D_1_novel,13,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00013,stream
4,D_1_novel,14,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00014,stream
4,D_1_novel,15,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00015,stream
4,D_1_novel,16,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00016,stream
4,D_1_novel,17,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00017,stream
4,D_1_novel,18,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00018,stream
4,D_1_novel,19,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00019,stream
4,D_1_novel,20,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00020,stream
4,D_1_novel,21,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00021,stream
4,D_1_novel,22,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00022,stream
4,D_1_novel,23,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00023,stream
4,D_1_novel,24,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00024,stream
4,D_1_novel,25,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00025,stream
4,D_1_novel,26,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00026,stream
4,D_1_novel,27,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00027,stream
4,D_1_novel,28,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00028,stream
4,D_1_novel,29,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00029,stream
4,D_1_novel,30,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00030,stream
4,D_1_novel,31,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00031,stream
4,D_1_novel,32,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00032,stream
4,D_1_novel,33,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00033,stream
4,D_1_novel,34,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00034,stream
4,D_1_novel,35,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00035,stream
4,D_1_novel,36,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00036,stream
4,D_1_novel,37,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00037,stream
4,D_1_novel,38,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00038,stream
4,D_1_novel,39,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00039,stream
4,D_1_novel,40,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00040,stream
4,D_1_novel,41,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00041,stream
4,D_1_novel,42,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00042,stream
4,D_1_novel,43,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00043,stream
4,D_1_novel,44,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00044,stream
4,D_1_novel,45,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00045,stream
4,D_1_novel,46,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00046,stream
4,D_1_novel,47,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00047,stream
4,D_1_novel,48,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00048,stream
4,D_1_novel,49,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00049,stream
4,D_1_novel,50,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00050,stream
4,D_1_novel,51,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00051,stream
4,D_1_novel,52,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00052,stream
4,D_1_novel,53,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00053,stream
4,D_1_novel,54,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00054,stream
4,D_1_novel,55,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00055,stream
4,D_1_novel,56,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00056,stream
4,D_1_novel,57,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00057,stream
4,D_1_novel,58,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00058,stream
4,D_1_novel,59,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00059,stream
4,D_1_novel,60,D_1,"{""D_1"":1.0}",novel,,0.0,64,train,task_04_train_00060,stream
