event_times,event_types,cluster
"20.335560,42.645686,42.707750,42.781300,42.808301,53.172037,70.447454,70.506542,70.535275,70.631702,70.667020,70.685420,70.725693,70.752660,70.777799,70.780646,70.786265,70.804710,70.846741,70.951319,71.036945,71.246990,94.307896,94.332293,94.419962,118.984853,119.562068,119.806268,123.976300,125.300110,138.258033,138.262291,138.281526,145.648205,145.656055,145.669587,145.677612,145.688187,145.715135,145.718937,145.810555,149.069892,160.447074,160.525082,160.579647,160.642276,178.829382,192.105878,192.549130,192.738264,192.948255,193.013716,214.038843,229.213785,229.275522,254.103954,261.649965,261.669197,277.307391,318.986623,319.075412,319.096802,319.102925,319.147464,319.269207,319.273395,319.279544,319.327098,319.372978,319.392359,319.405952,319.412953,319.459864,319.460632,319.516644,319.543001,319.639409,322.058646,322.071984,322.115269","7,2,3,6,3,3,5,1,0,2,0,3,6,7,6,4,7,0,5,1,0,0,5,1,1,7,4,5,3,1,5,4,1,2,3,6,6,3,6,7,4,7,0,2,2,3,4,7,4,5,1,0,1,5,1,2,0,2,5,1,0,2,2,3,3,6,7,7,6,6,7,4,7,4,4,7,5,7,4,5",2
"36.922490,67.958654,74.866833,77.276020,109.679336,136.393732,136.425388,143.260716,145.913356,145.980680,148.448010,148.480346,148.542880,148.823660,165.788184,165.805217,177.207459,177.253751,177.591220,177.596388,177.616706,182.354535,182.397853,202.715598,202.882196,202.923011,203.001245,203.152313,203.181840,203.196914,208.848733,208.873368,208.994910,209.012317,209.098714,209.109856,230.359806,230.458625,230.491992,230.689871,230.712068,230.775344,230.785739,230.965850,240.590914,240.606308,240.615030,240.632032,240.688986,240.860163,269.860141,269.961644,270.066582,270.774776,271.045319,274.850928,274.851347,288.710564,289.680464,321.302064,321.303211,321.320714,324.940608,332.254353,338.240676,338.259716,338.297745,338.311684,347.627359,353.239282,365.072331,365.084687,365.248174,365.284451,365.313361,390.135492,390.679860,391.080410,404.100236,404.134878","0,0,7,7,3,0,2,2,7,4,7,4,4,5,4,5,4,5,1,0,0,1,0,2,3,6,6,7,7,4,5,1,1,0,0,0,1,3,6,6,7,4,4,5,1,0,0,0,2,3,3,6,7,3,6,0,2,0,4,7,4,4,0,2,5,1,1,0,1,4,4,5,1,0,2,2,5,1,7,4",2
"6.612905,21.495797,26.216315,29.290692,29.304812,29.313253,29.422048,29.441089,29.444012,29.449683,29.474460,29.491889,29.492619,29.492818,29.493087,29.512108,29.517280,29.520236,29.569561,29.574523,29.629528,29.638140,29.638807,29.641465,29.674789,29.747294,29.758820,29.900631,29.907271,29.933937,29.997437,30.006400,30.097488,30.100653,30.117446,30.204555,30.258223,30.302841,30.347748,30.377399,30.406901,30.473292,30.489749,30.550592,30.567165,30.579877,30.588099,30.631891,30.700824,30.753212,30.793496,30.909893,31.032575,41.590216,41.595239,41.755046,42.198009,46.399095,52.531149,61.895697,62.069007,98.468941,102.398902,102.465882,131.411633,141.341652,141.482749,141.514232,141.532032,141.540439,145.278404,154.883807,154.903690,154.923096,154.931586,154.942694,154.947147,154.969602,155.146921,155.233244","7,3,6,3,6,6,7,4,7,5,7,4,5,1,4,1,0,4,0,5,1,0,1,5,0,2,0,0,5,0,2,2,1,0,0,2,0,2,2,3,6,2,3,3,6,2,6,7,4,7,5,1,0,0,2,2,2,7,5,3,6,0,5,1,3,4,5,5,1,1,0,4,5,1,5,5,1,1,1,0",2
"1.954672,6.974826,12.530560,25.185008,25.192073,34.609934,50.066750,63.154989,63.179862,84.627310,122.952978,123.135821,128.435977,128.597129,143.570235,148.686087,185.192220,185.252896,185.289965,185.304937,188.716876,188.920721,188.927409,188.962260,190.756096,211.233444,223.675845,224.359230,224.484565,310.566597,310.581858,310.679779,310.729040,310.871770,331.372432,342.436657,342.450518,342.477013,393.138213,393.177944,393.375501,393.504924,393.550494,393.622608,393.652072,393.868947,396.680157,396.686417,396.881533,396.915524,397.165594,397.264715,397.288336,397.780545,435.482026,443.054104,446.486016,446.528943,457.998365,460.473865,473.665328,476.517051,477.545421,477.580189,499.638171,499.769638,499.773910,500.042916,500.067030,500.100204,500.107788,500.126704,500.132227,500.150338,500.163877,500.203689,500.205615,500.206139,500.211913,500.244264","7,1,0,3,6,5,6,4,5,1,6,7,7,4,1,1,4,5,5,1,6,7,1,0,4,3,4,3,6,1,0,2,3,6,3,5,1,1,6,7,7,4,5,5,4,5,7,4,4,5,5,1,1,0,3,2,0,2,0,2,3,7,0,5,5,1,0,0,2,3,2,3,2,6,6,7,4,4,5,1",2
"4.754329,4.782807,4.803498,9.503891,9.644025,45.968270,55.297867,55.407509,90.924714,100.331413,100.392370,100.406838,100.418598,100.736376,100.824280,103.405323,109.161689,119.882060,119.975037,126.853285,126.912278,126.969510,127.063135,127.286973,127.315869,127.343687,127.390319,127.542035,127.595051,127.685007,150.967368,150.974232,151.115751,155.813995,155.989317,168.470644,168.506716,169.684049,169.827223,169.853638,169.869936,169.896089,169.954180,170.164997,170.196871,170.244015,170.319507,170.409039,170.482820,170.484823,170.573386,170.579984,170.631802,170.633931,170.641649,170.642812,170.674468,170.675963,170.766443,170.775115,170.776469,170.860377,170.933319,170.957457,170.977388,170.980900,171.047516,171.069540,171.129690,171.335029,171.401881,171.434792,171.463063,182.429322,187.769729,193.263005,193.305186,193.605101,193.619928,193.825577","1,0,2,5,1,4,7,4,1,5,1,1,0,2,3,4,7,0,2,3,6,7,4,5,1,1,0,0,2,2,5,1,1,0,2,3,6,2,3,6,7,4,5,1,0,0,2,1,3,0,6,2,6,3,6,2,3,7,6,4,7,5,1,1,7,1,1,0,0,0,2,2,3,4,7,0,2,3,2,6",2
"50.219737,76.089234,76.241788,76.246608,76.352616,76.383419,76.413165,76.513360,76.517162,76.520300,76.521839,76.578878,76.595456,76.600421,76.625960,76.628723,76.633914,76.793034,77.004916,80.564444,99.475819,99.510753,99.614610,99.825741,163.521463,163.647870,163.650673,194.123358,194.135862,194.150993,194.157028,194.191278,194.239289,194.345650,194.349112,194.455845,194.460459,194.549346,194.619432,202.903877,203.167895,221.028929,226.028107,248.626606,248.763960,255.268798,255.338869,255.461045,255.485235,255.488864,283.854042,283.901888,283.903368,285.066633,285.213052,285.754013,285.839112,285.848932,285.852130,285.878444,285.895901,285.899199,285.969994,285.990777,286.020024,286.025414,286.057311,286.069680,286.120423,286.181133,286.351761,286.398733,286.478927,286.520284,292.631919,292.672743,292.723143,303.433922,312.217344,312.237612","7,0,2,3,2,3,6,6,7,6,7,3,4,5,5,1,1,0,1,5,4,5,5,5,7,4,5,3,6,7,4,4,4,5,1,1,0,2,3,6,7,7,6,1,0,6,7,7,4,5,3,6,7,2,3,4,5,1,1,0,0,2,1,0,2,0,2,3,1,6,6,7,7,4,4,5,5,3,6,7",2
"0.259489,32.339631,85.612022,85.820764,88.669868,88.718497,88.729604,88.754404,88.774428,112.207211,127.777089,128.381241,128.411228,128.442849,128.762378,128.805613,132.552151,141.440462,144.448127,144.643603,144.788265,153.453307,153.552513,153.612439,190.039987,195.702377,195.706680,195.757685,195.765419,195.784787,196.082411,196.389950,196.451320,202.173503,205.219914,220.152216,220.166903,220.223504,220.339129,220.396606,220.444201,220.613176,229.532768,255.766151,256.566260,256.640102,256.814723,256.896076,256.898990,257.062628,264.896723,264.897565,264.955375,265.015416,268.036813,268.067856,269.574860,271.436680,286.296027,286.345332,286.519053,311.842492,311.923908,312.000182,312.031417,312.074861,312.115409,312.120455,312.138654,312.204360,312.213898,312.255763,312.258418,312.272347,312.297130,318.633097,318.833037,321.816735,345.431950,345.528490","2,1,0,2,3,6,7,4,4,0,7,0,2,3,3,6,6,7,2,3,3,1,0,2,2,7,4,4,5,5,1,0,2,6,1,5,1,1,1,0,0,0,1,2,2,3,3,6,6,6,5,1,1,0,0,2,1,1,3,3,6,4,5,1,1,0,0,2,2,0,2,2,3,6,3,0,2,7,2,3",2
"1.432890,1.439248,1.440794,1.463209,1.480515,1.485810,1.603293,1.624279,11.883250,12.028797,47.141075,54.941080,54.951854,54.961297,54.983678,54.989947,55.240507,57.991276,58.026981,58.299380,70.530056,73.688724,87.797076,89.484623,89.592277,89.693948,97.138295,97.162630,104.988463,119.318028,119.328426,119.403637,119.639420,142.354659,142.381856,142.468475,182.049028,182.110960,182.139549,208.296358,208.534059,216.080493,238.440367,244.762016,246.021239,255.231770,255.263623,292.891728,292.910371,292.941053,293.006760,293.026625,293.092600,293.184730,332.038006,332.257029,332.274264,332.348927,332.355661,332.403968,332.647167,332.667423,351.604484,363.130447,363.230123,363.329507,363.516656,363.530294,363.554350,363.590739,363.631012,363.746328,363.777173,363.819936,363.905616,364.058037,364.070540,396.986273,397.054181,412.018499","7,4,5,1,1,1,5,1,0,2,3,2,3,6,3,6,3,6,7,4,3,0,2,1,0,2,2,3,5,2,3,3,3,6,6,7,0,2,2,0,2,4,6,4,4,3,6,5,1,1,0,0,2,2,3,7,4,4,5,1,4,0,2,6,7,4,5,1,0,5,1,0,2,1,2,0,2,5,1,0",2
"3.230444,23.086431,23.101536,41.697221,55.026346,55.042368,55.097769,55.308451,55.373468,55.447446,55.497232,55.512478,55.553394,55.647658,55.767640,61.139146,85.341973,85.598910,85.622801,85.707194,85.827141,96.760845,136.996541,137.097421,137.156350,179.009785,191.272262,191.315320,191.614327,192.024179,201.363746,201.511302,202.659749,202.717324,202.732846,202.741335,230.208499,230.274264,230.284488,230.345687,230.362216,230.365896,230.371544,230.473060,230.475521,230.510401,230.514535,230.710237,230.730753,230.765637,230.884673,233.716847,233.751520,233.753938,233.773520,233.798403,233.818192,233.820351,233.848415,233.862700,233.932404,234.360276,234.431577,234.432989,234.447259,234.460031,234.463747,234.520227,237.878156,237.994613,238.025259,238.106599,238.112918,238.189128,238.218962,238.234577,238.330636,239.802276,242.526711,242.624703","5,4,5,5,7,4,5,1,0,2,3,6,0,4,5,3,2,1,0,2,2,5,0,2,3,0,1,0,2,2,5,1,4,5,1,3,4,5,1,1,5,1,1,0,2,0,2,2,0,2,3,5,1,0,0,2,2,3,3,3,3,6,7,4,7,4,4,3,2,3,6,3,7,4,4,5,6,1,4,5",2
"5.207425,5.234658,15.012336,69.432426,77.470017,86.349207,113.740449,136.299476,136.364602,150.184078,150.192040,152.967189,161.185300,173.202971,178.375210,181.792830,204.025054,217.577485,217.577818,217.862725,217.878800,229.966657,283.801893,283.906745,293.787557,322.664790,322.749703,323.782210,323.923892,324.253823,326.935847,326.937274,326.956107,327.033075,327.601940,332.371516,332.400471,332.497431,332.724420,349.290222,354.338687,354.341605,354.387153,357.470488,357.717157,371.059316,371.334080,371.457133,371.624017,371.859738,377.867066,397.607887,412.812895,427.851385,428.354106,428.533256,453.285529,453.307850,453.377623,459.478727,461.696168,480.217676,480.242478,480.243771,480.273205,480.290604,480.335691,480.379591,480.380599,480.409321,480.411806,480.505186,480.506853,480.568429,480.642806,480.660940,480.700271,480.723578,503.018194,506.858196","7,4,0,5,2,0,5,7,4,5,1,3,1,4,4,2,2,2,3,6,7,6,2,3,1,1,0,4,5,1,3,6,6,6,4,5,1,1,0,1,5,1,0,0,2,4,5,1,1,0,1,6,6,7,4,5,7,4,5,5,0,6,7,4,7,4,5,4,1,5,1,5,1,0,4,0,5,1,1,4",2
"28.174408,38.866491,40.992550,59.895007,59.918316,80.331355,80.608481,80.610328,94.885698,94.960029,95.001226,99.313712,99.389526,99.414518,99.436201,99.457206,99.786532,107.780923,119.093751,132.981179,160.546587,160.552015,160.611570,160.635783,162.252274,194.017284,194.021988,194.029386,194.039575,194.260985,194.459109,194.704252,216.079755,216.102343,216.213548,216.216769,216.269651,216.543113,216.579772,216.602848,216.620895,216.632021,216.663439,216.677324,216.679135,216.685054,216.747634,216.869689,224.546355,224.555095,224.603067,224.613794,224.637860,224.658087,224.749126,224.787895,224.823177,224.837866,224.878178,224.893732,225.039781,225.319161,230.733771,248.766208,250.470209,250.478120,250.600129,250.724438,251.047961,258.511180,258.518974,258.564965,258.599974,258.634186,258.635232,258.669123,258.811053,265.111280,297.513855,298.475831","5,5,7,3,6,1,0,2,4,5,1,4,5,1,1,1,0,7,2,2,1,0,0,0,0,7,4,5,1,4,5,1,0,2,3,3,6,7,4,2,3,6,7,7,4,6,7,4,3,6,6,7,4,7,4,1,0,2,2,6,7,3,7,2,5,1,0,0,2,0,2,3,6,7,6,4,7,6,4,0",2
"5.199565,25.502448,29.493551,29.530721,29.543581,29.571853,29.775251,31.891616,33.371559,33.471462,33.472492,33.518534,33.536495,33.668488,44.709786,44.782555,59.291114,59.845781,61.031280,61.045351,61.048995,65.069341,72.626964,72.684979,72.699816,72.714217,72.745898,72.748433,72.788793,72.793120,72.867261,72.947263,86.780756,86.841050,87.197832,87.234692,91.738477,91.822383,92.019962,92.120424,92.213416,92.316385,92.328730,92.415870,103.569826,103.571697,103.581346,103.600044,103.638710,103.647738,103.746541,103.763755,103.778050,103.848351,103.885246,104.087790,104.134980,104.151666,104.196314,104.205162,104.242951,104.320454,104.365338,104.407352,104.475334,108.481313,108.518810,108.914008,108.967463,108.974673,109.099568,109.175370,109.193005,109.193404,109.211264,109.299492,109.354934,109.377303,109.393967,109.473405","0,0,2,3,6,6,6,0,1,0,2,3,2,0,3,6,6,7,6,7,7,3,1,0,0,2,3,6,7,2,3,4,0,2,0,2,6,7,4,5,1,0,2,1,1,0,0,2,1,3,3,6,6,0,2,2,3,3,6,6,7,4,4,4,7,0,2,3,6,6,7,4,4,4,5,5,1,1,0,2",2
"15.439382,15.529379,27.987197,28.132964,50.097973,50.269881,89.215955,116.549081,131.819358,132.008952,132.037506,133.897920,133.936808,135.179892,154.393463,196.313421,196.401409,213.888155,213.891275,213.985210,224.153603,224.227786,224.528156,224.550948,224.561611,224.581095,224.634402,224.638263,224.655990,224.701793,224.725367,224.748071,224.752099,224.770328,224.799960,224.804715,224.844444,224.855667,224.856367,224.872566,224.895404,224.978084,224.992919,225.011247,225.126926,225.154324,225.176849,225.257932,225.464196,225.647755,225.702159,225.723985,225.779584,225.923777,226.221976,231.646475,234.364988,245.112576,245.422847,245.441689,257.447090,259.560416,259.588470,259.589752,259.766511,261.703903,286.042282,288.305032,288.629119,288.670065,288.701413,288.745124,288.780688,288.872221,288.956750,300.876011,301.072349,301.112678,301.132850,301.168639","7,4,4,5,1,0,1,3,7,4,5,0,2,5,4,5,1,6,7,4,7,4,4,5,5,1,0,2,1,2,3,6,0,7,2,1,2,3,3,3,6,7,7,7,4,4,5,7,4,5,5,1,1,0,2,2,6,4,5,1,4,3,6,6,6,2,3,5,1,0,2,2,0,3,6,7,4,5,5,1",2
"1.044300,1.239422,1.398418,12.927975,12.955685,12.996609,13.001496,13.002607,13.037961,13.187277,23.110695,27.395326,27.461005,27.715893,27.763756,27.807411,27.838056,27.881725,27.925653,27.927425,27.953015,27.990678,28.031963,28.034098,28.045040,28.092702,28.093492,28.102865,28.130842,28.184172,28.996331,29.332779,34.827951,34.854791,34.946266,34.960422,35.035716,37.100878,37.719693,37.820821,46.572528,49.355199,49.560691,49.586949,49.601210,49.614169,49.721870,49.810108,73.492856,89.124683,89.138297,108.655452,147.320852,147.336297,147.518869,147.526681,147.553917,147.562777,147.572601,147.587068,147.675217,147.682405,147.824733,147.825559,147.883447,148.013910,148.066327,148.099869,148.191828,148.242219,148.687914,176.456645,187.407619,192.667458,248.806233,248.965349,249.068122,249.075676,249.103787,249.278123","0,2,3,3,6,7,7,4,4,5,7,0,2,3,6,7,4,7,5,5,5,1,0,2,3,1,0,2,3,6,2,3,5,4,1,1,5,0,2,3,0,2,3,6,6,7,4,5,0,2,3,2,6,7,7,4,4,5,5,4,5,1,5,1,0,1,0,2,3,6,7,2,7,1,2,3,6,7,4,7",2
"6.539906,6.567684,6.735301,23.179204,23.188747,23.371522,24.001621,24.257234,24.330265,24.374701,24.387721,24.400871,24.412115,24.422712,24.440779,24.462719,24.514240,24.543979,24.562054,24.614119,24.639642,24.760091,28.851636,29.064601,29.362560,36.669309,36.717912,37.159260,53.877757,59.164789,66.874056,66.924308,66.989473,67.010976,67.024963,67.210408,67.419210,72.528012,72.696437,84.950690,85.001778,85.038991,85.099767,85.102814,85.156912,85.367936,85.510625,85.533447,94.127953,94.146898,136.471809,136.482319,155.815492,156.870157,157.861839,157.888466,157.945339,157.979879,158.029247,158.045181,158.078332,158.133590,158.216325,158.221658,158.231060,158.252405,158.307105,158.320971,158.455350,174.071529,174.213791,174.271108,174.300998,174.321213,174.335596,174.410588,174.426202,174.443366,174.445786,174.463665","6,7,4,3,6,6,1,0,2,3,6,6,2,7,6,4,7,5,1,7,7,4,5,1,0,1,0,2,1,6,2,3,3,6,6,7,4,2,3,2,3,6,3,6,7,4,5,5,0,2,3,7,7,4,6,7,7,4,4,4,5,5,1,1,0,5,1,0,2,1,0,2,2,3,3,6,7,4,7,7",2
"1.378102,1.418071,8.669343,8.726857,8.769568,48.153499,49.304808,49.337649,49.469798,72.470911,72.577706,77.278151,78.098544,79.822777,91.699410,110.426694,110.542434,134.550904,144.730528,161.127553,163.199509,163.283896,167.931795,182.719261,183.478286,183.610380,183.618564,183.776179,208.961059,209.899950,209.934001,209.946049,209.998991,210.016942,210.041360,210.116565,210.161044,210.173194,210.217791,226.689727,226.695363,226.966015,227.034221,227.046176,246.023230,263.421094,264.619122,264.659835,265.423485,265.446380,265.538824,265.561096,286.300333,286.309008,286.342622,286.355092,287.921748,301.111807,304.395182,304.577172,304.603186,304.806866,304.848100,304.857984,304.969615,308.775732,331.507985,331.654573,341.240315,351.253487,351.508955,351.667015,362.133973,362.227320,362.466247,362.848275,362.865857,362.871370,362.896229,362.899419","7,4,5,1,0,3,7,4,4,4,5,2,2,0,6,5,1,5,4,2,5,1,2,3,0,2,3,2,5,7,4,5,4,5,5,1,5,1,0,5,1,0,2,2,3,2,6,7,5,1,1,0,4,5,5,1,3,3,0,2,3,6,7,7,7,2,2,3,4,1,0,2,2,3,3,6,7,7,4,7",2
"0.846231,0.851436,0.972392,1.009005,1.031951,1.064857,1.110830,1.232932,1.825441,4.939709,4.962719,5.000711,5.042364,5.159770,5.187896,5.236872,5.436703,5.577524,5.704772,9.700642,9.991658,46.473968,88.043374,107.555676,113.841602,113.935118,116.681344,117.503055,117.520828,117.559093,117.593365,117.611922,117.637230,117.655687,117.670451,117.673082,117.692515,117.703234,117.708630,117.745565,117.771255,117.785187,117.809142,117.832952,117.860968,117.900328,117.961490,117.975958,118.160945,118.175731,118.245449,118.304047,118.332116,118.360132,118.386838,118.427716,118.433447,118.466450,118.488354,118.571063,118.572723,118.725992,127.304103,128.776121,128.805802,128.806017,128.824861,128.832541,128.913552,128.915416,128.951273,128.963914,129.132816,129.263220,129.274872,129.291068,129.291739,129.528940,129.560191,129.916885","1,0,2,3,3,6,3,6,6,2,3,6,7,6,7,4,5,5,1,1,0,6,6,3,4,5,7,7,6,7,7,4,5,7,1,4,1,1,5,5,1,4,1,0,0,1,2,0,1,3,6,0,7,2,3,7,4,5,1,0,2,4,1,0,2,2,3,3,6,3,2,6,6,7,4,4,5,4,5,5",2
"18.658382,18.690971,18.693875,18.744896,18.759620,25.739081,31.858498,49.497456,54.026866,69.152869,69.164527,69.169174,69.255467,69.414884,69.461065,69.522225,69.522721,69.531411,69.659846,69.699315,81.994152,108.789512,121.469726,121.519294,121.613110,121.663555,121.780756,121.801766,123.431116,133.189307,133.218424,186.886127,195.612070,206.187100,206.203243,264.458918,264.471457,264.507000,266.706333,266.733016,275.135829,275.138328,275.145417,275.173534,275.183374,275.210171,275.233278,275.324168,275.397072,275.398465,275.517160,275.530067,275.542688,278.516458,278.545943,278.698705,278.822103,278.830717,278.851755,278.888092,278.957113,279.028701,279.051009,279.091927,279.511188,281.374653,281.429370,281.452739,281.465725,281.477626,281.552423,281.595397,281.660354,281.680128,281.712470,281.747069,281.781704,281.802353,281.810868,281.843461","3,6,7,7,4,6,3,4,0,7,4,4,4,7,5,5,1,0,0,2,3,2,6,7,4,4,6,1,5,4,5,7,5,3,6,2,3,3,0,2,7,4,4,4,5,5,5,4,5,1,0,1,2,7,4,4,5,5,1,1,0,0,0,2,3,4,5,1,0,1,0,2,2,2,2,3,3,6,3,7",2
"3.037580,8.537165,24.163211,24.210416,39.309932,46.163606,46.371916,73.068904,73.266778,76.405317,77.884653,89.652301,89.873421,110.116192,110.142604,110.183955,127.035970,127.167873,139.935151,146.762817,146.772151,146.795636,146.865827,163.777788,163.914693,163.957396,163.982243,163.982880,164.086568,164.158723,164.174497,164.182074,164.190564,164.197523,164.211707,164.303591,164.307171,164.322052,164.328179,164.376539,164.429490,164.443962,164.489987,164.503759,164.516383,164.534712,164.544397,164.585949,164.621558,164.639135,164.654227,164.659063,164.663257,164.716910,164.967818,165.003711,165.009588,165.096786,177.473457,177.570501,177.571204,177.572027,177.641862,177.728327,177.736114,177.798023,186.136621,188.804734,188.824182,188.878256,189.041797,189.077782,189.144111,189.212010,189.259316,189.325450,189.345599,192.953519,193.128215,193.174155","7,2,7,4,0,3,2,3,6,0,1,0,2,5,1,1,0,2,3,2,3,3,3,7,4,0,5,2,1,4,5,1,0,1,2,5,0,0,1,0,0,1,0,0,2,2,2,2,3,2,3,3,3,3,6,7,4,4,2,3,6,6,7,6,7,4,0,3,6,6,7,7,4,5,5,1,0,2,3,3",2
"2.699211,2.773252,2.826410,19.218272,19.242229,19.568040,19.641258,19.706041,19.719291,19.726483,19.746825,19.776992,19.833988,19.838531,19.853886,19.855815,19.860541,19.861684,20.162055,20.214156,51.810633,55.537020,63.530427,63.556267,71.042262,71.081982,71.267691,71.272920,71.300008,71.342621,71.604031,71.725772,71.731748,71.754810,71.814075,71.835210,71.900743,71.902699,72.087255,72.112915,72.201140,72.278652,72.356980,72.627413,72.639361,72.647899,72.658284,72.712239,72.784277,75.410984,75.444592,75.451974,75.503119,75.562123,75.565801,75.575803,75.577255,75.645694,75.649354,75.817500,83.401550,83.537630,92.626520,107.616821,107.790473,113.085418,113.133004,113.143354,216.842211,216.890230,216.901045,217.065790,233.453226,233.501311,233.505186,233.511520,233.526359,233.534056,233.556688,233.585086","7,4,5,2,3,6,7,4,4,5,5,1,1,0,0,2,2,2,0,2,7,4,4,5,7,4,5,1,0,2,3,6,7,7,7,7,6,4,4,7,4,4,5,1,0,0,2,0,2,6,7,7,7,4,4,5,4,4,5,1,3,6,2,3,6,6,7,7,7,4,4,4,5,1,0,1,2,0,3,0",2
"6.144784,7.716914,7.723843,7.725876,11.424999,12.071900,14.150625,27.276717,27.585419,27.622665,32.792708,32.802054,32.856081,32.948145,32.951578,32.959304,33.050941,33.078944,33.112018,33.119940,33.176300,33.226633,33.314092,43.484962,43.564747,43.569877,43.644227,43.654185,43.665730,43.974873,51.231769,54.606236,54.610566,88.442209,88.454864,88.572651,89.049101,94.112797,94.220212,97.326086,97.524900,110.344845,123.050714,123.092804,126.849959,126.854205,126.875363,126.885191,126.885295,126.907005,126.910538,126.929041,126.949675,126.957106,126.966987,127.078054,127.095703,127.100733,127.125630,127.155943,127.334837,131.854973,133.997698,134.005946,159.300016,166.019472,168.105359,211.113629,220.841514,221.091837,221.295337,249.840972,251.375825,261.398627,296.822469,297.182612,307.354092,307.377092,313.613412,313.633669","6,3,6,7,2,5,4,7,0,2,7,4,5,1,0,0,2,0,2,3,6,6,7,4,5,1,1,1,0,2,5,6,7,3,6,7,7,6,7,7,4,4,6,7,6,7,4,4,5,5,5,5,1,7,4,0,0,1,0,2,2,4,7,4,6,3,7,1,2,3,6,6,3,6,3,6,5,1,2,0",2
"0.044655,7.843348,9.499126,9.589669,23.359273,30.338298,33.154128,56.130473,56.173580,56.231056,56.322833,56.377539,56.417143,56.483909,56.547794,56.594209,56.602892,56.612906,56.643149,56.673416,56.687320,56.709457,56.722717,56.723484,56.746045,56.872109,56.910538,56.936294,56.958478,56.964143,61.363950,61.374357,61.424695,61.430944,61.478492,61.508984,61.563472,61.614055,61.629977,71.714873,74.917086,75.186132,75.246717,76.105958,78.203297,89.991327,90.031938,94.381079,94.469686,102.009052,102.097709,107.078043,107.193004,107.194377,107.259445,116.182610,125.768306,141.090054,147.166503,149.483668,161.709700,171.349963,171.571613,182.203984,191.308164,199.400441,199.430201,199.462045,241.093866,241.096749,241.156347,241.237852,241.813841,241.877617,255.265484,255.360353,255.366994,255.386017,255.525529,255.527327","0,7,0,2,3,5,0,5,1,1,0,2,1,2,3,6,3,6,7,7,7,4,7,3,4,4,5,4,7,4,4,5,5,1,0,2,2,1,0,1,6,7,4,2,4,2,3,6,7,0,2,5,1,0,1,5,7,0,2,6,1,4,5,7,6,7,4,4,6,7,4,4,7,4,6,7,4,4,5,5",2
"10.005903,18.066460,25.499548,43.367677,56.704913,56.707715,56.761017,91.016567,91.159192,91.192188,102.817637,120.492810,133.897509,133.900200,133.960758,141.046905,171.210429,173.699151,199.024482,209.207094,209.213542,209.264568,209.304949,209.316455,209.370101,210.938946,210.942906,232.889036,232.896766,249.415770,290.315719,291.754927,322.311008,342.955362,343.029481,358.712118,358.910060,358.954162,358.976115,358.985747,359.015798,359.023760,359.069570,359.109539,395.203936,395.276926,403.493525,403.523069,403.527558,403.570764,403.609963,403.616797,403.622032,403.630135,403.682119,403.936328,410.187642,410.189729,410.289517,413.375083,423.344140,430.247670,430.252785,472.047112,472.233158,472.269304,503.609183,503.741428,503.745944,503.761624,503.780149,503.792572,503.797365,503.871818,503.917362,504.019642,504.024076,504.032447,504.230340,516.650596","4,1,5,5,3,6,7,7,4,5,5,7,4,5,5,3,2,7,6,7,4,3,6,7,4,7,4,3,6,7,5,5,4,6,7,6,7,4,5,1,1,0,1,1,5,1,4,5,5,5,1,0,0,2,2,1,5,1,0,7,5,7,4,0,2,3,7,4,4,5,5,5,4,1,1,5,4,0,1,2",2
"6.111960,15.082651,15.103542,15.399364,15.432721,15.513756,15.556518,15.624321,15.655534,15.772737,15.784467,15.818375,16.107809,21.416353,21.434207,23.836242,41.117527,41.148932,46.453020,54.049650,54.109003,54.187079,54.258679,54.272674,54.283810,54.294962,54.327837,54.382241,54.389517,54.405144,60.464108,60.605498,60.628823,60.630729,60.685807,77.242406,77.473421,97.232217,97.253377,114.108165,114.129388,142.296497,149.377919,149.462305,170.255517,170.277795,170.392053,173.568893,174.667221,177.387521,177.468088,205.192333,206.318175,206.341807,206.416186,206.466854,206.473749,206.883532,206.925132,206.951361,207.040578,207.042031,207.099162,207.355810,207.360674,207.504943,207.538991,207.611890,207.765427,208.019003,208.038612,208.127404,208.189703,208.234695,208.242954,208.267936,208.402233,224.476040,224.490966,255.459973","7,0,2,2,3,6,7,6,7,7,4,4,5,7,4,4,6,7,5,0,2,3,6,6,6,7,7,4,4,7,0,2,3,3,6,7,4,0,2,0,2,4,5,1,2,3,6,2,4,1,0,7,3,6,7,6,7,4,5,1,5,1,0,0,2,2,3,3,6,3,6,6,7,7,4,6,4,2,3,4",2
