event_times,event_types,cluster
"35.212736,38.859852,38.941496,53.572034,68.001588,68.061057,68.085086,68.172344,95.366309,95.503799,105.979316,130.495573,130.497880,130.541434,130.648646,130.697412,130.746308,132.459304,139.693085,139.700377,139.714353,139.720821,139.726947,139.750791,158.784565,158.882985,164.727584,168.997944,195.771633,195.810476,196.695551,196.745866,204.987417,204.988251,205.022360,205.225859,205.318279,212.539005,212.625319,212.699018,229.471603,235.484456,235.500615,250.807525,282.511393,283.872540,286.025118,294.711985,294.733711,303.315780,306.835234,315.192478,315.319744,344.334058,358.591429,358.617310,361.639218,364.973370,369.510170,398.451383,412.314537,418.644136,418.712656,418.753485,418.926040,419.136009,434.043619,434.335528,467.696887,471.976079,472.118098,472.301710,472.306826,472.347826,472.399193,472.444599,472.461031,472.492535,472.543945,472.567659","5,2,4,7,1,7,7,7,1,7,3,1,7,7,7,3,3,3,6,2,2,4,2,5,7,3,6,5,1,7,3,6,5,0,0,1,7,5,0,1,0,6,2,0,0,6,3,2,4,0,3,6,2,0,6,2,4,2,0,3,1,2,4,5,5,5,7,3,2,2,4,5,0,0,0,1,0,7,3,3",1
"19.682745,38.768066,45.275410,45.324387,45.387123,46.084213,54.044616,54.094199,61.784334,78.468227,78.566869,94.241910,94.539796,99.348173,99.368840,208.316603,212.410184,236.434581,236.486599,240.837346,241.710612,242.389393,247.832397,247.906109,247.925211,266.540488,266.563297,281.642609,314.724219,317.134005,317.246185,317.427067,317.441815,317.449983,317.464172,317.478753,317.527789,317.593294,344.828792,370.964942,370.980933,371.051297,371.054668,371.116435,371.299291,375.479701,379.587901,390.891336,390.962739,412.461690,416.576623,435.688636,454.155009,454.236276,454.348927,454.420931,454.421495,454.429123,454.451861,454.461143,454.473611,454.557799,454.723216,458.158306,458.509748,462.510811,466.064381,468.036494,488.036921,488.138826,493.254320,493.312903,493.424537,493.434964,509.060138,509.072669,509.124970,509.128664,531.794089,537.053533","6,4,5,0,1,1,0,1,2,1,1,7,3,5,0,4,2,6,2,7,3,1,1,7,3,2,4,6,1,4,5,0,1,7,7,1,1,7,7,3,6,6,2,6,2,3,4,7,3,4,3,5,0,1,7,3,3,6,6,6,2,2,2,2,4,0,4,5,2,4,4,5,0,1,3,6,2,4,0,2",1
"10.672733,19.208075,19.255998,19.416505,20.939858,27.925585,27.940966,28.030405,28.093604,28.180508,28.187993,28.351667,38.420862,49.464755,50.780335,64.994478,65.058144,98.409808,113.503477,113.714841,113.747639,113.838295,113.841827,113.852480,113.854259,113.868894,139.383014,140.236273,145.042428,165.103605,165.107493,165.175113,165.177668,165.206208,165.232261,165.243276,165.246387,165.320665,165.347470,165.393744,177.364131,188.868981,188.908984,206.658230,214.829332,215.336225,217.529208,221.491974,221.578007,221.613744,221.748832,224.245128,224.247628,227.589057,227.601564,227.605430,227.615038,227.620178,227.665516,242.338017,246.324373,256.289772,267.158553,272.851815,279.745408,292.099575,292.144098,298.770669,301.801866,310.361734,310.425690,310.448941,331.034115,336.246621,338.250241,338.254245,338.285145,340.979031,341.009932,354.809029","6,2,4,5,3,0,1,7,1,3,6,6,4,0,4,0,1,5,1,1,7,7,3,3,6,2,4,4,1,6,2,2,4,4,2,5,4,5,0,1,3,1,7,6,3,6,4,1,7,3,3,4,5,5,0,1,1,7,7,7,1,4,5,7,3,0,1,0,5,3,6,2,0,4,7,3,3,4,5,2",1
"5.319565,5.339032,39.774223,53.559602,53.637793,53.706601,53.725756,53.727180,53.876652,53.985742,64.403116,94.429304,96.578766,96.864542,96.950012,97.125801,97.228337,97.246373,97.311518,97.350775,109.167411,109.245550,109.256324,109.289221,109.334793,109.759209,109.836215,109.869550,109.920662,109.955035,109.965227,110.026291,110.042311,110.045407,110.082384,110.109651,115.741979,115.770213,116.610544,116.938844,116.941363,117.061273,117.081543,117.087920,117.104696,117.156138,117.188649,117.197997,117.237526,117.501899,131.306499,133.147288,159.325423,159.483052,159.585261,159.682432,176.843879,207.332494,207.401263,214.745666,217.530508,217.662794,217.688506,217.694758,217.723752,218.137191,218.235413,218.251469,219.596284,225.355726,225.390449,225.479573,225.518352,245.480951,256.645538,256.711645,256.791133,256.843488,264.884243,264.893434","1,7,7,2,4,5,5,0,0,1,0,7,3,6,2,4,5,0,5,0,1,7,3,3,6,2,4,5,5,5,0,0,1,1,7,1,4,3,3,6,2,4,5,0,1,1,1,7,3,7,4,4,3,6,6,2,0,4,5,3,7,3,6,2,2,0,1,7,3,4,5,0,1,6,7,3,6,2,5,0",1
"15.938653,16.056078,19.769567,49.793412,77.553855,77.555224,77.767490,96.624802,109.712854,109.739135,109.757261,110.019021,110.062230,110.085561,110.108258,110.123079,110.125408,111.094607,111.155139,111.728573,139.212011,152.865544,157.624982,157.809795,166.079150,172.744071,172.757731,172.864601,172.864929,172.906162,172.910033,172.979307,173.176124,173.457695,183.803324,183.830572,183.855404,183.867942,183.869109,183.915929,183.933634,183.984764,184.169488,184.192646,184.203385,184.207508,184.250564,184.255466,184.279534,184.292009,190.219426,190.247361,190.266065,190.314081,190.365488,190.463574,190.495685,190.502395,190.594782,202.848786,206.628039,208.955041,220.775685,247.889332,260.215301,260.352121,260.447211,295.645342,295.967718,303.059932,326.257896,326.434980,326.561591,326.583875,326.696530,326.907524,332.710035,332.774469,356.250452,377.417990","0,1,6,2,2,4,5,1,1,7,3,6,2,4,2,4,5,6,2,6,7,4,0,1,3,1,7,3,3,6,2,4,2,0,7,3,6,3,6,6,2,4,2,2,4,4,5,0,1,1,7,3,6,6,2,2,6,2,4,4,6,0,4,4,3,2,4,4,5,4,0,1,7,7,3,6,4,5,1,0",1
"2.672187,18.524704,18.656030,18.929048,25.775519,31.433736,35.134016,35.156684,35.157360,35.174482,35.198774,35.243078,35.259459,35.259481,35.265278,35.301813,35.388824,35.435716,35.590483,35.607272,35.819143,35.888450,35.919438,37.845201,37.872081,38.043426,56.378313,56.799775,56.862342,56.901891,56.928970,56.986103,57.009468,57.066726,57.101298,57.114340,57.127452,57.134192,57.150302,57.176802,57.177077,57.188713,57.209655,57.214056,57.215907,57.219084,57.293768,57.324659,57.344854,57.383641,57.390220,57.391025,57.422312,57.502913,57.513822,57.554550,59.782809,86.463969,91.448051,92.605966,107.034402,117.960047,117.964416,118.000217,118.014776,125.588247,125.610009,162.699587,162.843984,170.180422,171.243343,181.874175,181.928954,183.213955,192.526401,192.549667,192.550210,193.512231,230.273649,230.707619","4,7,3,6,4,3,0,1,7,3,3,3,6,1,7,3,2,3,3,6,2,4,4,1,7,7,5,0,1,7,5,7,0,1,3,1,6,1,2,3,4,6,5,4,2,0,1,7,2,4,6,5,2,4,5,0,1,2,1,1,5,7,3,3,6,1,7,1,7,6,4,2,4,4,1,7,7,4,6,2",1
"8.038796,13.397613,13.414146,13.479210,13.514643,23.076121,45.797636,59.182521,72.524849,72.539516,72.549453,72.563712,72.669888,86.043202,86.109238,86.154501,86.216078,86.227596,86.368808,86.487276,91.761965,91.782758,91.801298,91.886473,91.908007,91.913756,91.917921,91.921228,91.968697,91.972090,91.992987,91.996869,92.014709,92.021415,92.045120,92.059421,92.060487,92.063579,92.087602,92.147347,112.912477,118.395859,159.515048,159.580888,166.188098,168.905737,168.930337,194.769766,202.953419,202.989033,203.045546,203.239051,234.008266,234.035793,234.158381,252.525014,252.539838,256.956748,275.849335,296.048018,296.292387,296.463830,296.514930,296.895550,325.032804,328.022098,344.286859,344.354564,354.627928,377.425635,417.410908,419.792704,426.405601,429.509393,429.580861,429.624678,437.112248,437.141582,437.203792,437.255421","4,2,4,4,5,6,6,3,4,5,0,5,0,1,7,7,3,3,6,2,4,5,0,0,1,1,7,7,1,7,1,3,7,3,3,6,7,3,6,7,2,4,0,1,5,2,4,3,0,1,7,7,5,0,1,1,7,5,6,1,7,3,7,3,0,7,4,5,1,4,3,2,0,0,1,7,7,3,3,6",1
"49.816546,85.748671,97.470464,151.475755,151.561465,151.569475,151.595999,151.608041,151.611626,151.652175,151.739333,158.937170,159.171775,161.108447,165.928342,174.717778,188.502318,188.504800,188.531865,188.610916,188.711031,188.724937,231.641417,231.703272,231.716026,231.742730,231.758694,240.401266,247.067658,251.907662,251.924718,251.942010,279.410930,317.182310,317.223430,317.247125,329.854135,329.876422,329.877158,329.925674,362.855328,362.877896,362.988065,363.025058,363.087276,363.115594,363.132624,363.172666,363.192990,363.285444,366.171269,366.191164,366.205387,366.286026,366.289523,366.310794,366.329401,366.489267,366.629421,366.660112,366.764098,366.764131,366.863802,366.868929,372.525901,415.334001,415.468682,415.488398,441.623694,467.165851,474.231291,523.168348,554.666968,554.909508,554.957017,557.470665,570.389301,570.451009,571.208219,584.612112","3,1,1,5,0,0,1,7,3,7,1,3,3,3,4,4,5,0,1,0,7,7,5,0,1,1,7,2,6,2,4,5,7,4,5,5,7,3,3,6,1,7,3,6,2,2,4,4,4,5,6,2,4,2,4,4,2,5,0,1,7,3,6,2,0,4,5,5,0,6,3,5,2,4,5,6,4,5,4,5",1
"16.351972,16.536340,27.676914,27.873672,27.893635,39.332283,39.427732,85.102832,85.138853,85.384103,85.414530,105.697652,105.717851,105.753219,105.760602,105.793216,120.176173,120.226171,120.233623,120.245481,155.164119,155.165096,158.417793,158.419102,158.442196,158.700871,172.883752,172.897162,173.025779,173.040096,173.065013,173.083236,173.083714,173.086044,173.099491,173.103721,173.106040,173.116495,173.125137,173.156160,173.173928,173.176950,173.177727,173.178226,173.181979,173.191867,173.193917,173.203820,173.207091,173.214858,173.267567,173.278737,173.279293,173.290389,173.297628,173.303889,173.313130,173.327738,173.356443,173.366295,173.366903,173.390628,173.393612,173.396367,173.422384,173.448756,173.466140,173.478394,173.492735,173.520642,173.575678,173.723501,177.004672,177.023906,177.212625,177.403366,194.975382,195.038386,212.675604,212.803246","3,6,0,1,7,6,2,3,6,6,2,1,7,3,6,6,1,7,3,7,7,3,0,7,1,1,4,5,0,1,5,7,3,3,6,7,0,3,1,7,1,1,6,5,2,1,7,7,6,3,0,1,7,0,1,2,7,4,5,1,7,7,5,5,3,4,6,3,6,1,1,7,7,3,6,2,2,4,2,4",1
"0.204525,0.244171,15.221027,18.122303,25.450545,25.486372,25.487360,25.520997,25.577266,25.620147,25.623443,25.633827,25.643887,25.666708,25.680767,25.732529,25.749493,25.771789,25.876822,25.903953,26.020779,26.057931,26.113563,26.126905,26.142314,26.143067,26.145895,26.244444,27.511062,27.559662,27.606231,27.611822,27.631362,27.649330,27.954663,31.876584,31.964708,39.885318,39.997317,40.008195,40.206225,51.550929,93.738717,105.239281,125.329997,130.362334,130.564865,133.854058,133.903360,161.575651,179.927767,185.067614,185.102404,185.119509,185.281965,195.292483,195.426770,215.098764,215.159319,215.162798,220.641462,220.644490,220.652205,220.673661,220.675285,220.686423,220.743869,220.802147,220.954991,220.985256,237.862284,248.182034,258.784222,258.893161,262.218723,271.694509,288.256690,288.406943,328.472424,328.524687","6,2,0,0,0,1,7,3,3,3,6,2,4,6,2,2,6,2,4,2,5,0,0,1,1,7,3,7,1,7,3,3,7,7,6,0,1,3,6,6,2,4,2,4,4,0,1,0,1,2,4,7,3,6,6,3,6,6,2,4,3,6,2,4,5,2,4,5,0,1,6,1,6,2,1,6,1,7,3,6",1
"10.441756,17.540613,26.270333,35.616748,35.646577,45.242963,75.666946,100.403291,100.449918,100.468412,101.214640,112.960080,121.127702,125.723409,153.240912,153.486997,153.579449,176.283646,232.596488,240.733949,255.570353,255.619338,274.252923,286.768612,286.860416,287.028750,287.120469,307.338620,307.376148,307.517617,307.539768,309.530176,309.542404,309.648603,309.674639,309.807576,309.892804,309.926334,310.042676,310.049384,310.085886,310.105408,310.130312,310.255412,335.475309,336.427276,357.161674,357.267200,357.317205,357.355742,358.139579,360.990651,389.148469,389.274298,398.663181,398.719239,398.731107,398.833093,399.023830,399.026325,399.041904,399.149733,401.692307,401.702161,401.710022,401.720978,401.754299,401.778904,401.778923,401.829795,401.902512,401.909901,401.911751,401.934233,401.938648,402.093884,402.148166,402.261129,402.274188,402.347265","5,5,7,4,5,4,3,7,3,3,5,5,0,0,0,5,0,6,7,5,7,3,2,0,1,1,7,4,5,5,0,4,5,5,0,1,1,1,7,3,6,3,2,6,0,7,7,3,3,6,6,7,7,3,5,0,1,7,3,6,2,4,0,1,7,1,7,7,3,6,7,3,3,6,2,3,7,4,5,5",1
"0.706688,0.748894,0.863149,0.910845,0.911156,0.976266,1.012121,1.269073,6.096302,13.950865,13.991971,19.448098,19.462207,19.691994,59.337691,59.381565,59.461280,59.501000,59.558838,81.134456,87.964834,88.235116,91.817519,91.855980,91.864439,98.030288,134.987923,136.733694,140.893710,140.910486,141.109681,141.122423,141.137344,141.174521,141.258082,141.272332,141.285347,152.862364,152.891858,153.064513,153.203650,153.288072,166.473382,166.537716,166.565918,166.688142,173.230344,192.731346,212.231731,213.933200,239.278334,258.050358,258.479498,258.565882,271.761352,272.108371,272.165226,272.199888,272.207564,272.375233,305.828080,308.898698,308.972351,313.497307,313.743738,313.784178,313.807717,313.886060,313.901515,313.941731,313.973629,313.975036,314.001304,314.009029,314.042452,314.227538,325.000799,345.716977,351.342413,351.959094","7,3,6,3,6,6,2,4,3,2,4,0,1,1,3,6,2,6,2,3,1,7,2,4,5,6,6,6,7,3,3,6,3,2,2,4,4,4,5,0,5,0,4,5,5,0,4,1,5,2,3,0,1,7,6,1,7,3,7,3,0,6,2,3,6,2,4,5,0,1,4,1,5,7,0,4,2,7,0,4",1
"0.442417,2.283661,2.364450,17.883533,17.952174,17.983536,18.007463,18.036589,18.057710,18.096472,18.111767,18.114045,18.170691,18.184826,18.212450,18.233600,18.275402,18.309648,18.317546,18.548825,34.726500,41.756182,99.179373,102.632515,102.654073,102.758700,102.771417,102.787383,102.888938,102.923978,103.086966,103.180447,104.101013,109.844266,121.773677,121.878356,121.902299,121.954439,121.970030,121.977296,122.011893,122.111169,122.169516,122.178867,122.243852,127.717901,137.735870,137.758983,137.763096,152.173978,152.206138,153.999659,154.101190,155.223697,155.343176,158.754586,158.771174,176.251119,181.986116,182.026076,182.068244,182.132294,182.291047,182.331551,182.392656,182.400439,194.831789,206.999186,241.217758,241.223125,254.439135,263.931889,263.993942,264.979017,265.046715,265.071694,278.708499,278.821938,290.995420,298.555255","5,5,0,2,4,5,5,5,0,4,0,5,0,1,1,7,3,3,7,3,5,6,1,6,2,4,5,0,1,7,3,6,2,5,0,1,1,7,7,3,3,6,2,4,3,1,2,4,4,1,7,1,7,4,5,4,5,1,1,7,3,6,6,7,3,3,4,6,0,1,7,3,6,5,0,1,5,0,4,7",1
"0.998316,1.012608,9.098939,9.214064,9.227959,9.252774,9.341254,16.777816,16.925805,16.959297,17.025495,17.092217,20.703828,20.799685,20.800709,46.115133,46.120599,46.126873,54.179885,57.739516,57.818854,77.084528,78.942903,79.063974,79.096991,79.124714,79.968841,86.288324,96.768405,96.789632,96.803072,96.817004,96.860288,96.860854,96.922559,109.672416,109.688986,109.715086,109.804369,109.859207,110.063943,115.838032,116.137852,116.161422,116.190186,116.199042,116.214478,116.214541,116.225523,116.226258,116.341130,116.352248,116.377750,116.397861,116.475354,116.499713,116.515449,116.670817,116.679725,116.700644,116.715459,116.716247,116.901591,116.907901,116.908462,116.923797,117.030339,118.493459,118.523351,118.688750,118.814615,118.846882,118.861136,124.797852,153.129833,153.176702,177.288577,177.404825,213.741555,229.724205","7,3,4,5,0,5,1,4,5,0,0,1,2,4,5,6,2,4,3,5,0,2,7,3,6,6,4,4,0,1,1,1,1,7,7,1,1,7,3,7,3,6,2,4,5,0,5,0,1,7,0,1,7,3,6,2,1,7,3,7,3,3,0,1,7,7,3,6,2,4,5,0,0,5,6,2,2,4,2,0",1
"8.525088,21.008288,22.065224,22.761581,22.817519,22.972353,30.327619,38.973923,39.095860,39.128579,39.161963,46.408156,61.190226,61.403884,78.890236,88.367342,95.867904,103.401083,103.413166,103.489303,124.311436,145.819219,145.875842,145.884953,150.592763,150.695741,162.386346,162.426381,162.433086,162.494146,162.713395,162.778146,162.956748,168.405044,168.620361,168.655938,168.662853,168.670850,168.680516,168.703307,168.797400,168.817394,168.829469,168.842029,168.849997,168.854025,168.868487,168.878607,168.897840,168.910305,168.916454,168.916766,168.965173,168.976809,168.984109,168.996452,172.377641,172.378622,172.417834,172.592685,172.606363,219.706181,225.943745,227.066215,227.099515,227.102645,227.133819,227.160180,227.199192,227.200143,227.273574,227.282317,227.587073,227.658672,231.007901,238.067479,244.764150,248.127451,248.286126,252.278662","3,5,7,6,2,2,7,3,6,2,2,6,1,7,7,2,4,7,3,3,2,5,0,1,5,0,4,5,5,5,5,0,5,2,4,5,0,1,1,7,0,1,7,3,7,3,6,6,2,6,2,3,6,6,2,2,3,6,6,6,2,3,1,4,5,5,0,0,1,7,1,7,3,6,3,0,1,6,2,3",1
"4.193890,4.280451,13.760766,13.775350,13.841251,13.865378,13.871415,13.907090,13.968132,13.972218,14.029926,14.044684,14.054208,14.059201,14.089724,14.095033,14.142163,14.188991,14.192991,14.264019,17.523792,19.281096,32.448253,59.752206,59.866296,106.538002,106.605755,106.626855,106.671842,106.758214,125.006768,164.428795,164.442921,166.383982,166.416167,166.416989,166.476282,167.641758,171.320163,171.328959,171.473495,175.963144,176.014222,193.865979,210.853997,210.940219,218.974602,218.988221,219.028769,219.156009,247.879380,272.863740,289.005072,315.942049,336.184836,336.582305,336.662019,336.722319,336.821291,336.856177,359.755596,359.786837,359.889604,359.926184,359.941917,364.565568,371.062882,371.088588,371.196736,371.486878,371.514111,371.729503,371.730602,379.466331,379.471254,379.500278,379.538493,417.521508,438.831803,438.846884","2,4,5,0,1,1,0,1,0,7,1,3,7,0,6,1,7,7,3,3,6,3,5,4,5,7,3,6,2,4,4,0,1,4,5,0,0,0,1,7,3,2,4,0,3,6,7,7,3,6,2,6,4,5,5,0,1,7,3,6,1,7,3,6,6,4,4,5,0,1,7,7,3,3,6,6,2,6,2,4",1
"20.917047,20.950108,20.967042,22.142652,32.330050,32.414407,32.473897,32.545566,34.472922,34.532569,42.461580,50.233052,54.401536,60.294176,79.743875,102.477014,104.064106,104.354418,113.464875,113.504520,113.579789,113.725129,113.786158,113.862640,135.924046,145.905105,206.995988,211.830932,211.864534,212.040522,219.203081,219.251683,220.079909,220.095401,220.225970,220.324134,220.328440,220.329986,221.623478,221.644313,229.814991,257.988309,262.450297,262.594192,262.667100,262.672033,262.703944,262.733990,262.734698,268.475312,268.520930,291.445096,291.470012,306.470611,323.799372,323.895969,323.999250,333.515884,347.632184,368.779148,371.657033,396.315063,396.320076,407.500090,407.753955,407.791130,408.934149,409.037412,409.042569,409.057281,409.058126,409.061878,409.065383,409.073216,409.101725,409.159862,409.162433,409.247770,409.376391,418.432954","5,0,1,4,4,5,0,1,7,3,2,5,2,5,3,4,7,3,0,1,7,3,3,6,1,2,6,1,7,7,6,2,1,7,1,7,3,6,0,1,6,3,2,4,4,5,5,5,5,1,7,7,3,6,1,7,3,3,0,3,2,0,1,5,0,1,0,1,1,7,3,3,6,7,3,6,2,3,6,7",1
"28.495006,33.707827,64.377037,64.427815,64.457859,64.476027,64.573813,67.171548,67.294753,78.312444,78.552887,78.565733,99.513508,99.553653,99.711220,99.713995,99.770902,99.813056,99.872790,99.888208,106.870151,130.846440,158.737052,187.750379,189.896494,189.943571,196.815937,196.878577,196.880832,197.153557,197.204599,222.195149,229.609464,252.295408,252.315245,252.332841,259.228523,259.323408,259.381128,263.956159,264.206231,264.290714,270.009104,281.171931,297.294560,297.345833,297.423293,297.580886,297.971732,298.039747,298.225209,306.601194,306.642970,340.508966,340.552253,340.620977,340.666734,340.752343,381.864275,381.871044,398.391459,410.473926,410.530599,429.169642,445.919114,446.029350,451.249874,453.296467,453.486774,458.769547,458.824889,458.859757,490.817160,490.859026,490.932364,491.045247,491.069442,491.152909,507.347093,507.396804","6,2,0,1,7,1,3,6,2,7,3,6,4,5,0,1,7,3,4,5,3,2,2,6,5,0,0,1,5,7,3,0,3,4,5,0,0,1,1,4,5,0,3,4,0,1,7,1,1,7,3,7,3,1,7,3,6,7,5,0,3,1,7,7,0,1,7,5,0,3,6,6,7,3,3,6,2,2,2,4",1
"5.822250,27.777977,28.217408,35.231328,68.519966,68.580460,102.050106,102.091440,102.190941,102.301110,107.194699,115.703297,131.972321,150.521676,156.221402,156.366086,156.366613,156.492567,156.541297,169.928805,169.945051,169.945864,169.998840,170.019975,170.129705,193.104928,220.441570,220.526544,220.542020,220.543501,220.599913,220.616772,220.673216,220.677623,220.717884,220.737812,220.747685,220.782066,220.796301,220.961391,220.963594,220.967079,220.970919,220.995051,220.995135,221.020422,221.027671,221.058523,221.074236,221.074567,221.120878,221.155387,221.167104,221.227759,221.240775,221.306346,221.327891,221.373821,221.376944,221.390967,221.418580,221.423175,221.459144,221.500588,221.530549,221.601363,221.908636,221.939797,222.018790,222.039097,222.086541,226.020036,226.043140,226.064672,226.111887,226.194959,226.322595,226.326244,226.329958,226.416221","4,3,6,3,1,7,4,5,0,1,2,6,3,1,1,7,3,6,3,2,4,5,4,5,0,1,6,2,4,5,5,0,1,7,0,1,7,3,6,3,5,0,1,1,3,6,2,3,7,6,4,6,3,6,6,3,2,6,6,2,4,4,5,5,5,0,1,7,3,7,3,0,1,7,7,1,7,7,3,7",1
"5.739414,6.011588,6.128465,29.358373,29.376791,31.983448,40.014600,43.033692,43.047084,71.328661,71.399125,73.887367,74.028783,74.066395,74.084681,74.091345,74.109152,74.138006,74.195941,74.216591,74.252503,74.330915,74.508262,74.531325,74.577206,74.747005,74.809904,88.948686,120.890474,129.405016,129.408953,165.821000,170.851816,171.855686,171.869575,171.881756,171.900229,171.936017,172.008474,172.068364,172.093604,172.127080,172.147657,172.222264,172.246923,172.271233,172.330597,172.334490,172.338342,177.037563,181.501377,181.510702,181.533712,181.564588,181.625961,181.640102,181.679220,181.703554,181.919671,181.981601,186.920852,186.927230,187.240789,187.279047,187.287659,187.297913,198.630721,234.066163,236.098574,236.127361,269.765586,273.529383,273.551211,273.586798,273.596938,273.729018,273.926376,273.980692,274.031054,274.134108","5,0,1,3,6,6,7,0,1,3,6,2,4,5,0,0,1,1,1,7,3,6,7,3,3,3,6,2,1,2,4,2,7,1,7,3,3,3,7,3,3,0,1,1,7,7,7,3,6,5,1,7,7,3,3,6,6,3,0,1,3,6,2,4,5,4,5,4,1,7,6,1,7,7,3,6,2,4,4,6",1
"39.339572,39.424730,48.205171,48.230355,48.239516,48.240030,48.265989,48.269226,48.275190,48.278866,48.291915,48.309304,48.350581,48.397298,48.437408,48.437494,48.441348,48.451833,48.472306,48.586082,48.611233,48.616807,48.666753,48.670930,48.708726,48.752549,48.816139,48.841332,49.132553,49.294307,49.452031,49.557203,59.324647,59.427492,59.437963,59.438666,98.631385,98.678501,98.688630,98.749196,99.203844,109.169548,109.256984,114.641244,122.261336,122.277475,122.425383,132.697785,132.715573,173.143085,173.184848,173.210017,173.884340,187.822464,187.834010,187.912406,187.971561,188.008027,188.018327,192.671611,192.682158,192.756043,192.916255,192.936021,213.586792,213.945138,240.836534,240.854527,240.863402,240.886193,240.948542,241.031555,241.031918,241.034605,241.587764,258.632962,264.006580,290.905538,317.007991,317.053409","0,1,0,1,1,7,1,3,7,6,7,3,6,7,3,6,6,6,2,6,2,4,5,0,5,5,5,0,4,5,1,7,5,0,1,7,6,2,4,4,5,3,6,1,2,4,4,3,6,5,0,0,1,1,7,3,7,3,6,3,6,6,2,4,1,6,1,7,0,1,7,1,1,7,2,7,3,0,1,7",1
"3.024577,3.089263,17.308772,17.355915,17.375713,17.901352,42.587042,42.721101,50.992597,67.167936,67.216352,70.321072,70.470089,88.534826,88.585495,89.078481,93.761389,93.774423,132.126584,161.975039,173.927166,190.160661,190.164780,190.193976,203.445143,203.674661,212.412776,217.204589,222.874713,222.920415,222.930209,223.004419,223.009206,223.016473,223.062240,223.093590,223.116020,228.557164,228.568958,228.576737,228.587626,228.588112,228.646181,228.701124,228.728155,228.742763,228.787108,228.856810,228.898964,229.080258,229.126555,229.212980,229.317115,229.493297,231.113889,241.510559,241.511479,241.528598,241.814393,241.827238,241.832110,241.895584,241.945949,241.969136,241.994843,242.000372,242.037599,242.081630,242.112593,242.143063,242.447582,242.485695,242.521427,242.534809,242.539931,242.557168,242.558454,242.572511,242.710193,242.736518","1,7,6,2,4,4,5,5,7,0,1,0,1,0,1,1,4,5,0,0,5,7,3,3,3,6,5,4,5,0,1,1,1,7,7,7,7,2,4,5,0,5,0,1,1,7,3,6,7,1,7,7,2,4,5,1,7,7,3,6,6,6,6,2,4,5,0,1,2,1,1,1,7,3,6,6,7,3,7,3",1
"34.246492,34.401741,34.456236,34.545156,34.603855,34.612116,34.757692,34.758261,34.853455,34.912083,34.933731,35.035451,35.037123,42.414157,42.491131,42.509657,42.673352,42.773269,42.890908,79.631677,79.655206,79.690844,79.724725,79.828872,100.777862,100.806308,100.837595,101.020636,101.030052,101.142349,101.206532,101.259522,112.060776,112.077595,112.143921,112.169385,112.170086,112.175274,112.222780,112.226300,112.267870,112.306739,112.308826,112.312472,112.314358,112.340639,112.372255,112.376948,112.442011,113.762120,175.313672,203.580025,203.602416,203.644182,203.644724,203.644862,203.654412,203.668914,203.734124,203.818111,203.851113,203.889671,203.927675,203.977456,203.980806,203.986802,204.085322,204.086031,204.230593,204.258634,204.283095,214.645389,217.439722,244.653326,244.660112,265.374759,272.098663,272.113793,272.180370,272.279649","6,2,4,5,5,0,1,7,3,0,6,2,4,6,2,2,4,5,0,2,4,5,4,5,0,1,7,3,6,6,2,4,4,5,0,1,1,7,7,3,7,3,3,3,3,6,2,6,3,1,1,5,1,7,7,3,3,6,3,6,6,2,4,2,4,4,2,4,4,5,5,6,2,7,3,5,7,3,6,3",1
"15.585630,15.616752,15.715256,17.340942,20.205407,36.207423,37.094923,44.433191,44.471092,44.512900,44.568683,44.710342,46.332324,59.378459,59.402036,63.321058,65.986986,66.121549,76.117511,76.173357,78.330264,78.444751,85.341431,85.345719,85.592795,112.466511,112.482981,145.817652,145.842632,177.177953,196.109871,196.168692,196.175772,196.190270,196.210352,196.251872,196.261053,196.270479,196.295807,196.314777,196.363441,196.369132,196.377418,196.426995,196.443406,196.512196,196.551502,221.635672,228.832052,229.390465,229.413582,229.444123,253.621198,271.553540,273.329125,273.389831,273.435588,273.461012,273.470695,296.454443,296.494338,296.515416,296.583180,296.592148,296.621617,296.625774,296.671423,296.686224,296.708514,296.739149,296.776202,296.832014,296.834142,296.844966,296.883175,296.921320,296.931160,296.933659,296.988436,296.992920","5,0,0,0,4,7,6,1,7,3,3,6,7,4,5,0,7,3,4,5,5,0,4,5,0,7,3,2,4,2,2,4,5,5,0,0,1,0,7,3,6,2,1,2,1,7,2,3,2,6,2,4,2,1,3,6,2,2,4,0,1,7,3,6,6,2,4,4,6,2,5,4,2,2,5,5,4,0,0,2",1
