event_times,event_types,cluster
"2.838407,2.862334,2.937725,2.987686,3.005592,3.020419,20.326664,20.334231,20.467729,20.589186,22.715163,70.941710,70.981530,71.106769,71.133554,81.616733,88.528402,88.532450,131.311524,131.876263,131.978920,132.409793,139.913537,145.387784,157.211731,188.315202,188.326611,201.422455,201.491602,201.555341,227.371894,227.379924,285.496108,304.153151,304.292056,304.318786,304.326628,304.517511,329.799633,332.705993,332.708300,332.731883,334.028942,334.083614,334.086780,340.694548,352.856149,376.132987,376.184294,381.696807,381.740682,381.764412,381.863025,381.881767,382.118081,400.053229,400.064432,400.132566,400.235849,412.244621,412.286853,412.352878,412.370018,412.385020,412.388968,412.394207,412.407208,412.420240,412.461740,412.465324,412.502061,412.536738,412.542494,412.546644,412.557637,412.645484,412.755924,429.904259,429.959270,429.977086","4,0,1,0,1,1,0,1,1,6,2,2,5,7,5,4,1,6,1,6,3,2,6,3,4,7,4,0,1,6,6,3,0,6,3,2,2,5,7,0,1,6,2,5,5,4,5,1,6,1,0,1,1,6,6,0,1,6,3,7,4,0,1,0,1,1,6,1,0,6,1,3,6,3,6,3,6,0,1,6",1
"1.622622,7.148763,7.162330,7.208021,7.255091,7.286976,7.345340,7.382771,7.448072,7.459155,43.479055,43.557331,70.650828,70.740537,73.548440,84.589532,84.655602,84.708864,84.758254,84.824487,84.927381,84.998661,85.023559,85.030749,89.778384,100.097843,103.204397,103.219150,103.253201,103.262957,103.338614,103.406215,106.560641,106.772837,106.878081,112.925074,113.291466,113.397841,121.360462,127.788430,143.767982,143.831229,143.832580,143.856603,143.857967,143.876248,143.895731,143.898624,143.900986,143.968054,143.979543,143.987014,144.071750,144.860051,146.850493,146.851846,146.859741,146.882452,146.950955,161.583514,161.635870,161.935079,173.053563,173.171208,173.178072,173.207593,173.264338,200.993843,201.042216,219.166139,219.303521,221.205155,231.057082,235.108334,235.123487,242.440657,242.452269,242.468769,242.516273,242.543063","3,1,6,6,3,6,2,3,5,7,0,1,0,1,0,0,1,1,6,6,3,2,5,7,1,6,0,1,6,3,3,2,0,1,6,4,0,1,3,1,1,6,6,3,2,2,5,5,3,3,3,2,5,4,1,6,3,6,3,3,2,2,1,6,3,2,6,3,2,1,6,6,7,1,6,4,0,0,1,1",1
"1.010179,1.058240,1.116379,1.395335,1.496649,1.612968,1.634003,1.666443,1.734002,10.631685,22.095770,31.013552,31.126730,31.129199,31.155006,31.503149,31.596459,31.674585,43.043211,43.049933,43.251350,43.633557,43.640480,43.714985,48.843636,48.860721,60.096007,60.296625,60.328263,60.366358,60.389669,60.391972,60.394816,60.448128,60.486047,60.542411,73.235517,142.632356,170.496659,170.530020,170.623887,192.551062,192.553340,198.937864,198.943404,199.099958,216.365752,216.535073,222.320984,231.976880,256.959937,257.044464,257.054054,257.055528,260.969422,261.073380,261.130249,261.572645,261.992419,262.022845,262.038661,262.111707,262.164159,262.195244,262.234416,265.149999,265.164427,282.058959,282.085886,289.045660,337.222546,337.313517,363.287904,363.385492,388.285831,392.168154,396.142273,396.284513,410.294242,414.930631","7,4,0,6,3,2,5,5,2,3,5,4,0,0,1,6,3,2,1,6,3,2,5,5,6,3,5,7,4,4,0,0,4,0,0,4,5,7,6,3,2,6,3,7,4,4,3,2,4,6,3,2,5,2,0,1,6,6,3,2,2,5,5,5,7,3,2,1,6,1,2,5,5,7,0,3,4,0,7,4",1
"6.118126,63.962388,71.504056,75.935815,96.139462,116.157645,122.184658,140.522156,154.186148,165.250369,178.591024,178.628334,178.630729,178.648688,182.865637,205.655193,261.045732,261.408577,270.810988,294.732310,296.920641,297.098343,299.017365,299.031721,329.495715,347.859780,394.146337,407.926800,407.931225,407.986183,408.007186,408.048530,408.084853,408.168452,408.187173,408.188054,408.196405,408.209018,408.239338,408.277926,408.285678,408.378841,408.396761,420.678474,420.692867,420.718079,459.855682,464.422869,492.806121,492.852856,493.496269,499.789094,499.959954,511.989351,529.500809,529.544344,538.930952,541.258239,543.826239,543.848908,543.889981,543.909397,543.926453,543.988786,544.008335,544.029799,544.076022,544.163978,548.355347,549.850097,558.793587,558.848648,570.627689,571.279508,595.344704,605.731833,682.129379,682.161051,682.215454,682.348295","6,1,3,0,2,1,2,3,6,5,6,3,2,5,5,6,0,1,3,5,2,5,1,6,0,6,0,7,4,0,4,0,4,1,0,0,1,6,6,3,3,3,1,3,2,5,0,2,2,5,6,5,7,1,1,6,4,3,0,1,6,1,6,3,6,3,3,3,0,1,4,0,2,6,2,1,1,6,3,6",1
"2.897756,2.904786,11.095398,11.209743,29.431145,37.375074,37.588025,37.780724,37.924297,44.513901,44.596950,44.633612,54.864027,54.865977,54.907474,92.129184,92.202404,92.334011,92.368268,92.403748,92.438298,92.503953,92.680697,98.906353,98.940895,98.977389,108.177534,114.734417,117.733445,131.392897,163.001155,163.036020,163.051072,164.100791,164.202352,178.869424,178.900100,182.415343,185.387125,188.603720,192.245672,192.460794,192.513187,199.216638,199.307116,199.320235,199.356276,199.493736,199.623966,199.637379,199.669205,199.687493,199.710174,199.730091,199.829126,199.843223,200.019121,200.040387,200.061883,200.252463,200.351021,200.361906,200.418358,225.772479,243.760825,243.839883,243.841612,243.843745,243.845533,243.846412,243.860733,243.861373,243.893727,243.923248,243.957766,244.022961,244.034177,244.116986,244.128441,244.193771","5,7,0,1,3,6,3,2,5,4,0,1,6,3,3,2,5,7,4,0,0,0,0,3,2,2,1,6,1,0,3,2,5,3,2,7,4,3,2,0,0,1,6,2,5,7,4,0,1,1,6,6,3,6,3,2,3,2,2,5,5,7,5,3,7,4,0,1,6,6,3,6,0,1,1,2,6,5,5,7",1
"13.669798,19.200470,23.192576,23.264603,33.617852,35.258453,42.502186,42.515220,42.952131,42.960627,43.057046,43.070149,43.071951,43.128362,43.138087,43.159411,43.207475,43.215306,43.223874,43.228647,43.228950,43.239311,43.258470,43.272391,43.336729,43.342087,43.350970,43.365556,43.370958,43.435561,43.543303,43.547289,43.586278,43.588506,43.637477,43.643365,43.887152,56.115624,56.183024,56.596613,56.649176,56.673864,56.697887,57.769745,61.425072,67.542513,77.348410,77.363021,91.499554,104.004593,104.156867,159.547465,160.927756,161.041922,161.078331,216.776817,216.842898,225.207743,245.662116,253.443515,273.065646,273.214587,273.329693,273.333989,273.405105,273.406725,273.416098,273.417039,273.431512,273.445476,273.516624,273.521912,273.575714,273.735744,273.912571,273.917529,273.936339,284.585174,305.640693,305.689309","7,5,2,5,3,6,0,1,6,3,3,2,3,5,2,5,3,5,2,7,5,7,4,0,4,7,4,0,0,1,6,4,4,3,1,6,1,6,3,2,5,7,5,5,6,2,5,7,6,6,3,4,6,3,3,4,0,7,0,7,5,7,4,0,1,6,0,3,0,1,2,1,5,7,4,0,0,4,1,6",1
"3.063005,6.385914,6.389841,6.439093,14.103830,15.652810,15.683565,15.732769,15.742706,15.873258,15.942665,15.945009,16.054089,16.145762,16.176147,16.920093,18.328202,18.356928,18.404104,18.660693,18.780621,18.843705,34.430168,46.244714,46.265072,46.312531,46.335201,46.393220,46.408491,46.456643,62.494357,80.302703,80.387483,80.598535,80.778481,99.968631,99.991071,122.237824,122.306655,122.351780,122.659506,138.748880,138.786455,151.430125,151.468925,151.485781,151.565458,151.596494,151.599057,151.605750,151.619613,151.625761,151.630982,151.661157,151.820258,166.213006,169.447722,194.008456,200.761607,200.770604,200.781397,200.800131,200.801960,200.824658,200.844989,200.915737,211.193849,240.918892,266.405445,266.519820,266.620042,275.654046,285.860632,285.909703,285.954582,289.924841,290.064751,290.077082,290.089638,290.138363","7,6,3,3,0,4,0,0,0,1,1,6,3,3,2,6,0,1,6,3,2,7,1,3,2,2,5,5,7,4,7,0,1,1,6,1,6,5,7,4,0,4,0,1,6,3,6,3,2,5,3,2,2,5,7,0,3,7,1,6,3,3,2,5,3,6,3,4,2,5,7,1,5,7,4,0,1,6,3,6",1
"5.240442,11.818211,11.842608,14.134784,33.771331,47.736002,48.208886,48.210834,48.263163,48.341328,62.777102,65.574990,65.613498,65.645423,65.726325,65.780834,69.565366,76.674677,76.741065,79.115068,79.230514,79.287936,87.115881,87.121181,87.141250,99.606881,100.908038,170.487030,170.583798,195.322848,196.307752,196.389234,207.150928,221.062507,226.844005,226.974288,227.204910,240.139181,240.247145,240.760664,240.970643,240.978157,241.026022,241.037559,241.061349,241.072886,241.073659,241.085137,241.096962,241.111380,241.113271,241.140812,241.146638,241.147265,241.172445,241.191312,241.191945,241.206169,241.214065,241.223066,241.229350,241.272455,241.276768,241.316789,241.319683,241.321190,241.336779,241.345018,241.358753,241.411758,241.428329,241.451380,241.465194,241.471026,241.501530,249.926294,249.931909,249.933793,249.944276,249.959940","1,5,7,7,6,0,5,7,4,7,5,4,0,1,6,3,0,1,6,3,2,2,6,3,3,5,6,6,3,6,5,7,4,1,1,6,3,2,5,1,6,3,3,2,2,2,5,7,7,4,2,2,7,5,5,7,5,7,7,4,0,7,7,7,7,1,5,4,4,4,6,3,7,4,3,3,2,5,2,7",1
"3.286531,3.299594,3.351418,20.416833,20.493565,20.557779,20.612328,39.780646,44.776049,56.345442,56.375828,56.481054,56.504595,106.865268,119.721037,119.723190,119.741608,130.186822,130.188959,130.240935,130.268042,130.311410,130.365837,130.378774,130.393152,130.397398,130.524594,130.649997,130.690896,130.723239,130.735592,130.799535,130.812419,130.820454,130.831739,130.845465,130.865002,130.885404,130.980898,130.999746,131.062265,131.155403,131.175261,131.212868,139.013333,172.949673,172.962963,173.199110,183.131484,183.201388,218.072617,218.075814,220.997791,228.535158,228.590902,228.601903,228.626000,228.975160,245.097593,245.139428,245.166325,245.174578,245.199449,245.232544,292.366441,294.291007,294.374573,294.604063,305.827751,312.979552,321.868615,322.017154,322.047676,322.078228,332.549766,332.568016,332.645250,332.670199,377.245493,377.406320","7,4,4,3,2,5,5,7,6,4,0,0,1,3,5,7,4,7,4,4,0,0,1,6,6,0,3,2,5,5,7,2,5,7,7,5,7,4,0,4,4,1,6,3,7,3,2,2,5,7,7,4,0,6,3,2,3,2,4,0,1,1,1,6,3,1,6,3,3,0,3,2,5,2,3,2,5,7,2,5",1
"0.121145,11.826554,18.179641,18.300717,23.372206,23.674288,28.291659,28.370122,40.967243,40.983868,41.073158,55.022702,55.173928,55.292065,70.857452,82.974071,100.542220,100.552391,100.570060,100.590647,100.822118,101.150336,101.241072,101.310938,104.448014,104.539733,118.645077,124.203938,124.274077,124.295690,124.360022,124.390214,135.361855,137.608650,137.685234,137.698156,137.729724,137.735901,137.757143,138.003035,138.033090,138.037277,146.475673,146.535295,146.569423,146.579656,146.632954,162.743821,170.627978,170.665459,187.551670,209.441124,209.481461,224.620707,246.525749,246.545259,246.550439,246.593496,246.609957,271.345926,304.782881,304.805189,304.865127,305.001401,305.192732,305.274621,305.277024,305.499083,317.228310,317.246401,317.252839,317.254839,317.268813,317.276129,317.288125,317.356634,326.860506,340.500895,374.566915,385.255973","6,6,6,3,1,6,1,6,2,5,7,0,3,2,0,7,0,1,6,1,6,3,2,2,3,2,5,7,4,0,0,1,0,4,2,0,2,5,5,7,4,0,0,1,1,1,6,1,2,5,1,5,7,6,0,1,6,6,1,3,5,7,4,7,1,0,0,1,1,6,6,3,2,5,3,2,0,3,0,4",1
"40.796336,40.807610,41.002803,41.062720,41.146832,48.659611,48.756796,49.610653,54.821586,54.852827,54.912621,54.930578,118.253632,124.993390,125.004264,125.053271,125.799332,125.808606,127.758698,127.811766,127.886588,127.887036,127.890930,127.931889,127.933938,127.959784,127.961048,127.980851,127.988599,127.991174,127.991769,127.994975,127.996383,128.052045,128.065187,128.100199,128.105612,128.120126,128.121110,128.134681,128.162492,128.169464,131.560090,131.628533,131.708974,131.760330,132.008489,132.095797,147.894273,154.360665,154.614635,176.855925,176.863512,176.892717,176.895865,176.970655,177.008503,177.021585,177.148760,179.908402,179.928867,186.250172,186.368490,191.117108,194.965338,194.989069,195.036256,195.041644,195.108009,195.114109,195.141059,195.146407,195.187630,195.195758,195.221881,195.271717,195.285525,195.334491,195.366810,195.457238","5,7,7,4,4,5,7,4,6,3,3,3,1,1,6,6,6,3,6,3,2,5,5,7,7,5,4,7,4,0,7,4,0,7,1,4,7,4,0,1,0,4,5,7,4,4,4,0,0,2,2,7,4,4,4,0,0,1,6,4,0,0,1,3,0,1,6,6,3,3,2,2,5,7,7,5,7,2,5,4",1
"21.291972,21.292512,21.309125,32.183020,32.234467,32.441392,32.462749,32.470404,32.484801,32.536027,32.540405,32.629767,32.650503,32.651758,32.672289,32.678914,32.713429,32.721517,32.726773,32.738827,32.781008,32.804492,82.312067,82.324483,82.348573,82.376368,82.390350,82.431637,131.984352,132.001648,138.744093,138.765309,138.817026,138.996277,142.276099,177.468631,179.015612,195.685731,196.812885,199.015902,203.892255,204.090537,204.219295,204.260439,204.415790,204.453179,204.456337,204.470302,204.666446,211.966263,237.195846,237.205238,237.262457,237.355197,252.649737,270.309454,282.403783,282.404357,282.499685,282.560209,282.638464,282.658536,282.785176,291.095673,291.146794,291.150269,291.336677,311.474632,316.019524,331.368342,333.944416,346.409852,346.466867,346.470534,346.490895,346.539743,362.793538,373.890729,388.620582,391.283058","5,7,4,6,3,3,2,2,5,2,5,7,4,0,1,0,6,4,1,4,0,3,0,1,1,6,3,2,5,7,2,5,5,7,3,1,4,7,1,7,1,6,3,2,5,7,4,4,0,2,4,0,1,6,0,6,0,1,6,6,3,3,2,4,0,1,6,0,5,7,6,5,7,4,7,7,2,2,6,5",1
"6.163566,6.196807,11.736301,11.749860,15.151862,16.048251,43.876521,43.879572,43.964013,43.973833,44.054286,44.085030,44.188968,46.247772,46.272170,46.306041,46.320833,65.983354,71.747430,99.466928,102.258489,122.048958,125.079190,142.591751,156.019105,161.968723,163.953451,164.006227,164.137259,164.142236,166.126596,168.124945,168.172329,168.254747,168.289194,168.289507,168.301977,168.330220,168.381043,183.384685,183.390998,183.465083,183.624619,183.625414,183.711747,183.754291,185.322412,187.644431,187.684195,187.688699,190.854772,190.920396,191.036173,191.037994,191.048957,191.074783,191.078717,191.093387,191.098044,191.098824,191.104721,191.132891,191.164504,191.192254,191.202976,191.225898,191.252486,191.308174,191.331804,191.356987,191.372832,191.431514,191.455348,191.489386,191.498470,191.516413,191.539773,191.656278,191.698769,191.734226","7,4,1,6,2,5,6,3,2,5,2,5,7,6,3,2,3,7,5,0,0,6,4,7,7,3,3,2,5,5,1,1,6,3,2,3,5,2,5,5,7,4,7,4,0,4,3,5,7,4,3,2,5,7,7,4,7,0,1,6,3,2,5,6,3,6,2,3,2,3,2,4,0,0,6,3,2,2,5,7",1
"9.155596,13.615149,37.018481,37.023907,37.028834,37.063142,37.093104,37.112011,37.117109,37.140722,37.177596,37.186659,37.189997,37.225618,37.272634,37.456952,37.489943,37.521879,37.526522,37.553411,37.564704,37.574983,37.579669,37.590994,37.614231,37.624246,37.721235,37.786929,37.983208,37.985770,38.185393,53.913645,60.896598,60.928671,60.938416,60.965865,60.978491,61.004815,63.422514,81.945690,82.047349,86.322778,86.328172,86.369020,86.377349,86.382362,86.523637,86.614343,86.661590,115.469376,115.576198,115.667031,120.131633,120.198069,128.178979,140.766526,152.945126,152.953046,152.981895,153.011602,153.021278,153.060490,153.085306,153.092450,153.128826,153.131750,153.244381,157.262565,157.326877,190.946626,218.250819,218.682181,218.827069,220.472160,247.078016,260.928615,260.942441,285.933929,285.938524,285.964864","1,5,0,1,6,6,3,3,2,2,2,5,7,7,7,3,7,4,0,0,1,6,6,3,3,4,3,0,1,6,3,5,7,4,4,4,0,0,1,6,3,5,7,7,4,4,0,0,1,7,4,0,6,3,7,6,4,0,1,6,3,2,6,3,1,3,2,6,3,0,6,2,5,6,4,3,2,2,5,5",1
"26.968872,27.081146,33.544603,53.516551,53.558644,53.635751,54.089225,54.158818,54.437613,54.516533,54.653305,54.670731,57.445878,57.447761,64.566389,65.023687,70.284684,115.110631,115.124145,115.139303,115.245773,134.308570,134.494624,159.855484,178.035237,204.867335,204.930778,204.963753,204.965557,205.019096,205.027818,205.254923,214.749289,215.022741,248.226596,248.234908,248.262666,248.411144,255.623181,278.981586,280.298224,292.025368,292.177729,297.718571,303.011347,303.100580,303.116376,303.242350,303.354017,303.439613,303.440834,303.458286,303.465539,303.543704,321.543288,321.589788,359.014706,360.792410,383.255524,383.408439,388.298080,402.052877,407.013501,407.072569,430.194261,448.144052,458.833451,464.502891,474.472386,478.400050,478.407912,478.441707,478.524918,478.611057,478.762992,478.767116,478.770041,478.781495,478.805791,478.816411","2,5,4,4,0,1,6,1,6,3,3,2,5,7,0,1,1,1,6,3,2,1,6,6,4,7,4,0,1,0,6,1,0,1,7,4,4,0,2,7,7,0,1,2,3,2,2,5,7,4,4,0,0,0,4,0,1,4,5,7,6,6,1,6,6,0,4,1,0,1,6,3,2,5,5,7,7,4,4,4",1
"0.171267,0.325126,24.286627,24.292473,34.105570,72.719304,72.737767,72.799707,91.209100,137.699473,139.184474,139.475406,180.575866,183.299393,193.605486,193.678058,196.978177,197.023960,197.024165,209.367659,211.160952,251.625813,251.653621,251.727802,251.805206,252.057336,256.728796,256.771066,267.496639,272.627350,272.691807,275.222595,278.163238,303.805053,304.078477,304.123733,304.157040,304.222924,304.234583,306.863855,307.000892,307.032327,307.063770,307.109744,316.083622,316.128496,316.184584,316.286135,316.345430,331.667909,331.668721,331.696604,331.819334,331.964717,370.257661,370.295662,370.299172,370.343888,370.343939,370.350604,370.364684,370.392785,370.435909,370.584478,370.641098,370.703533,373.676044,373.682156,373.702203,373.796530,373.822843,373.867618,373.916639,373.926528,373.939061,373.985058,374.005695,374.052162,374.070047,374.086810","2,5,6,3,3,7,4,4,2,6,2,5,4,6,0,1,4,0,0,1,6,2,5,7,7,4,2,4,7,5,7,0,2,7,0,1,1,6,3,0,1,6,6,3,3,2,2,5,7,0,1,1,1,6,1,6,3,3,2,6,3,3,3,2,2,5,7,4,4,0,4,0,0,1,0,1,1,1,6,3",1
"0.137181,6.431892,6.439265,6.492095,6.575008,6.577256,6.584143,6.804667,8.140789,67.444893,70.709313,70.727282,70.931495,79.860207,80.015879,80.120941,80.239080,82.425534,112.686127,112.826969,116.580092,131.031939,133.017904,149.905508,161.864686,171.421891,171.442937,171.501247,171.527923,171.555910,171.633292,171.676516,171.751261,214.439054,214.507196,224.270774,224.353138,230.841456,234.275760,234.287378,234.313966,234.341562,234.405144,243.972309,244.007815,244.037100,244.040991,272.506293,275.335523,288.074739,296.018449,310.279178,310.401172,319.717927,319.833606,319.881668,319.903925,319.981810,320.071373,320.296053,333.833015,348.214377,365.398629,391.214755,392.486150,392.515333,392.519443,392.555647,392.621449,395.751688,395.866723,395.883298,396.033399,429.848258,429.873908,434.339104,434.461175,434.465297,442.494813,501.840249","4,0,1,6,6,3,2,5,1,0,2,5,7,6,3,2,2,6,2,5,7,0,1,4,5,2,5,7,4,5,7,0,1,1,6,4,0,0,2,5,5,5,7,4,0,1,6,4,0,3,0,4,0,3,2,2,5,7,7,4,0,5,1,5,1,6,6,3,2,0,1,6,3,0,1,0,1,6,3,2",1
"10.721193,10.761679,10.891081,18.881579,127.924671,132.722164,140.072944,140.249150,140.332675,140.358586,140.358762,140.364346,140.365460,140.374828,140.388892,140.391367,140.395179,140.465304,140.479338,140.494588,140.506671,140.534574,140.590276,140.592541,140.641239,140.663884,140.665063,140.691973,140.732915,140.734653,140.777921,140.826857,140.891478,140.919213,140.942646,140.980026,141.092612,141.128826,141.163902,141.226721,157.738255,161.428140,161.433886,161.458468,164.638000,164.864023,164.885025,173.601204,173.695064,208.431120,208.452118,208.456381,236.993509,239.727692,239.833572,248.681880,267.222803,272.715611,276.921970,276.958697,276.961522,276.980174,277.010683,277.061009,277.061380,277.160051,277.316599,330.178406,330.261505,330.281532,335.721614,335.771960,335.814271,335.829041,335.884601,336.035212,337.743480,337.752033,337.756196,337.803978","0,1,6,6,0,4,3,2,5,7,4,7,4,4,4,0,0,0,1,0,1,1,1,0,1,3,6,6,2,5,5,7,4,0,5,1,1,6,3,6,1,2,5,7,1,0,1,6,3,5,7,7,6,6,3,0,0,6,0,1,6,6,1,6,3,6,3,0,1,6,0,0,1,1,6,6,6,3,3,2",1
"3.411268,7.671576,10.891962,11.004515,23.057524,23.070666,26.825832,33.685054,34.036000,34.045101,35.807696,53.074860,53.107739,64.189362,75.138884,75.241445,75.245940,82.961070,96.083695,96.155708,96.226281,96.229608,96.265662,96.271222,96.282640,96.330655,96.338866,96.520953,96.567219,96.628459,98.059878,99.441793,103.480949,113.982033,125.139493,129.452158,129.517460,161.764944,161.983895,162.617692,164.453602,209.636979,217.488366,239.929555,240.042600,240.231572,240.312309,248.403498,248.449637,291.792038,309.764928,331.747706,337.585868,337.791038,337.856402,338.076683,338.525814,338.539671,347.663751,356.676602,356.677613,356.893564,356.981709,360.056680,360.095850,360.114802,360.196969,367.793907,367.804809,368.002189,369.993544,369.993724,369.996966,399.247797,399.332200,412.736485,417.305979,421.432345,447.049517,447.081345","7,6,1,6,5,7,7,6,3,2,6,2,5,7,4,0,0,4,5,7,7,4,4,4,0,1,0,6,0,1,4,0,2,0,5,3,2,2,5,5,6,7,6,6,3,3,2,6,3,5,4,7,5,7,4,4,0,1,5,5,7,7,4,0,2,5,0,4,0,0,5,7,7,0,1,1,7,3,0,1",1
"2.911454,2.943720,2.944494,17.979829,47.869694,47.949545,48.094142,48.119686,48.238203,48.247967,48.348973,48.363451,48.393307,48.396439,48.398562,48.432819,48.476800,48.549623,56.042301,59.761257,85.789096,85.842264,85.871966,85.882878,86.212667,89.055861,89.079239,89.098549,89.144045,89.167208,105.727172,105.796360,130.891664,130.925277,130.974340,131.565568,134.096711,134.141335,147.249876,157.969075,158.097625,158.475314,165.364215,165.368324,165.388640,171.932332,172.023949,174.619107,230.383876,230.474078,230.511218,242.248042,242.254257,262.015619,262.087424,270.177610,270.320081,270.322341,270.479640,270.552390,270.699197,270.706377,305.307490,305.372004,311.499850,321.847328,321.871204,321.891122,321.980305,322.060564,322.270698,322.314264,322.381611,322.427907,322.618019,322.685934,322.729793,330.855267,330.958982,331.041399","1,6,6,6,1,6,5,7,4,7,0,4,1,6,0,6,0,1,5,4,0,1,1,6,6,0,1,6,1,3,7,4,5,7,4,4,6,3,1,6,3,0,3,2,2,0,1,0,2,5,4,0,1,7,4,5,7,4,4,0,1,6,6,3,4,6,3,3,2,5,7,7,4,0,0,1,6,7,4,0",1
"9.632986,9.660228,9.676894,9.692091,10.020187,18.557874,21.875039,38.075784,42.176552,42.249847,42.395224,42.475547,42.597358,42.642065,42.700211,61.519648,61.529870,65.895815,65.914587,65.927347,65.978009,65.987738,65.995662,66.006956,66.040777,66.116183,66.196035,80.703933,82.955930,97.148039,97.313602,99.133137,99.223188,99.268958,104.924572,119.856518,154.918169,179.988382,180.015195,180.068223,180.171369,180.245072,180.311850,180.398544,180.456027,180.543757,195.393904,195.436005,195.458178,195.556529,195.600077,196.489556,196.566304,196.573082,196.600940,196.959124,197.021528,219.700278,235.344529,235.409448,235.412713,235.479521,235.491824,248.423285,248.438794,248.720293,248.882075,270.293800,270.313557,270.353338,270.353394,270.381495,270.414471,270.619637,274.036771,274.070988,280.584312,291.263963,292.806215,309.674883","1,6,3,6,3,6,4,1,7,4,0,1,1,6,6,4,0,2,5,7,7,7,4,4,4,7,4,0,5,1,6,4,0,1,0,2,2,6,3,3,2,5,2,5,2,7,4,0,1,6,6,1,6,3,2,2,5,1,4,0,0,1,1,5,7,7,4,7,4,4,0,0,4,0,6,3,6,7,3,4",1
"0.962536,9.212149,16.601131,23.270568,36.708481,56.360007,56.368424,56.392822,56.395549,73.408315,73.430538,73.990581,74.002270,74.077073,84.018183,85.646956,88.981195,89.122422,100.034836,100.091256,122.543569,133.754857,133.764821,133.855117,133.858066,139.543448,141.745049,150.942266,151.005458,151.042347,151.043652,151.096149,153.509769,153.556580,153.586706,153.588303,153.664265,153.702952,153.827513,157.248251,157.321145,157.347325,173.845440,173.981862,174.144249,174.165045,174.251921,174.260618,174.264614,174.273091,176.430465,185.112409,185.169604,186.195213,186.230026,186.251983,186.389894,209.488456,256.066052,298.849920,298.878368,299.417182,299.466389,299.504417,299.529881,300.056391,312.937443,312.946458,312.987525,313.026797,313.083015,313.137567,313.144767,313.244569,313.421820,313.444978,313.496521,313.503837,313.537513,344.248789","3,0,1,2,2,1,6,3,2,0,1,1,6,4,6,5,3,2,2,5,2,0,1,6,6,6,1,7,4,0,0,1,6,3,2,2,2,5,7,4,0,0,2,5,7,4,7,4,0,0,2,1,6,0,1,6,3,0,3,1,6,1,6,6,6,6,6,3,3,2,2,5,3,7,5,7,4,7,0,1",1
"47.541593,47.704948,47.882109,47.926544,47.976707,60.607854,68.737586,68.840598,68.884582,68.901041,68.915566,68.928139,68.985969,69.002230,69.040003,69.104346,90.831255,97.702693,97.783029,97.797455,97.809408,101.115656,111.475482,154.677161,154.763176,154.776074,154.891626,166.831473,167.051458,167.216670,167.227322,167.228848,167.242004,167.249304,167.252592,167.256765,167.258964,167.266870,167.278098,167.308895,167.339295,167.341149,167.363090,167.364999,167.401737,167.438390,167.509035,167.510356,167.531806,167.575500,167.591867,167.625935,167.630096,167.637226,167.655076,167.668592,167.693288,167.737494,167.741386,167.753562,167.824247,167.852632,167.879481,167.898026,167.934762,168.168909,186.091925,186.118511,223.973718,233.691336,252.850405,255.698671,256.748140,257.202602,257.223783,257.408051,257.409709,257.474599,257.494859,257.640416","2,5,7,4,4,1,7,4,0,1,6,1,0,1,4,6,3,0,1,1,1,0,5,1,6,6,3,3,2,5,7,7,4,5,7,7,4,4,7,0,0,4,0,1,0,0,1,6,1,6,6,6,1,3,3,7,1,3,2,6,5,2,7,5,2,7,2,5,7,6,0,4,4,7,4,0,1,6,0,3",1
"14.622407,35.229008,35.240317,35.241297,35.250670,35.381953,35.505026,35.507580,35.562708,35.666192,35.721172,35.796823,35.861474,50.508344,56.345235,56.355091,56.385298,56.477741,56.537211,88.353519,88.357629,88.557920,94.346659,94.382752,94.534346,110.978264,111.024813,111.042820,111.062048,111.078295,111.119405,111.122180,111.309634,111.337414,111.347084,111.371361,111.378777,111.404997,111.431384,111.480254,111.526875,111.552787,111.574585,111.609935,111.618269,111.630197,111.647284,111.667115,111.763139,111.780926,111.888233,111.901485,111.920189,111.925363,111.948655,111.963010,111.974562,111.998392,112.035948,112.109641,112.194056,125.503293,125.535618,134.415393,138.101789,141.855970,153.308181,153.429114,153.480736,153.563194,158.918524,158.989212,159.050693,193.286195,193.314125,193.426931,193.496957,193.631776,212.744705,212.811060","0,0,1,6,3,2,5,5,7,7,7,4,4,5,4,0,0,0,1,2,5,7,1,6,6,2,5,7,4,0,5,1,7,4,0,0,1,1,6,3,6,6,3,6,2,3,5,7,3,4,0,1,1,1,6,3,1,2,6,3,0,5,7,4,3,2,6,3,2,5,3,2,5,1,6,6,3,2,0,1",1
