event_times,event_types,cluster
"1.303767,1.350400,1.420449,8.460097,8.556903,10.261081,11.193831,11.201627,11.219456,11.289028,11.381956,11.383419,11.391750,11.400108,11.416513,11.456612,11.603421,17.077410,23.116639,23.468000,44.131947,44.133540,44.260238,44.362246,44.389914,44.402061,44.452664,44.477349,44.952521,44.962275,45.000135,45.001357,45.006215,45.071809,45.146839,45.157508,48.326077,61.903452,61.910351,61.941656,61.981983,62.082076,62.109996,65.301494,67.463645,67.594769,67.613612,67.733680,71.238924,71.328762,71.331546,97.102471,97.192427,97.213811,97.294745,97.447152,110.263920,114.770398,114.833835,131.616793,132.448105,137.565071,150.712767,150.861425,151.019925,151.255535,151.279540,164.816077,199.587439,199.724934,210.313527,210.372252,210.384337,210.385461,210.458024,210.468279,210.559444,210.710168,210.743675,210.807024","1,3,6,7,5,2,1,3,6,6,6,2,2,7,3,7,5,6,7,5,6,2,7,5,0,4,4,5,0,4,1,3,6,1,2,2,0,2,7,5,7,0,4,1,3,6,6,2,0,4,1,7,5,5,0,5,6,0,4,6,7,5,3,6,2,3,6,0,3,6,4,1,1,1,3,3,3,6,2,7",1
"6.206439,23.200212,23.261886,23.742050,29.813722,31.243423,32.430576,32.468927,42.233565,45.281364,45.305570,46.172149,46.352938,46.404648,46.415272,46.430359,46.504068,46.508472,46.574477,46.576299,46.588703,46.642741,46.662599,46.689281,46.732661,46.764844,46.869115,46.949449,61.069538,78.211021,78.300323,78.306012,78.312210,78.356738,78.363084,78.497454,78.562142,81.085404,81.087146,81.135043,81.206105,81.280876,90.044854,90.223724,91.875805,91.910459,91.971664,92.010327,92.027566,92.095960,92.246756,92.384427,92.531286,92.615299,92.882700,93.568608,102.742611,108.786423,108.804337,125.388550,125.418308,129.114332,129.190823,129.250222,129.514721,136.531450,178.877026,192.042871,201.155905,252.588281,261.488711,261.581350,261.845109,280.284033,280.563526,280.726271,280.982112,307.563654,310.177710,310.231152","5,4,1,3,1,1,7,5,6,4,1,6,2,7,5,5,5,0,4,5,0,0,5,4,0,7,5,4,6,5,0,4,0,4,1,4,1,7,5,0,5,0,7,5,5,0,0,4,4,0,4,4,1,1,3,0,7,6,2,2,7,3,6,2,7,3,1,5,3,0,7,5,0,4,1,3,6,6,5,0",1
"3.508351,3.549317,3.577566,3.597845,3.602158,3.621822,3.770541,3.803108,3.806066,3.854401,8.479692,8.507111,8.979738,13.728618,13.740978,13.761400,15.748999,22.118814,27.745148,58.542645,58.692033,58.821813,74.302239,92.281574,122.931807,122.954013,132.450456,163.203861,167.880832,167.912749,167.972059,168.088365,168.172975,168.181279,168.264745,168.455254,168.539202,168.552552,168.582825,168.649766,168.674901,168.707032,183.834618,195.065031,195.729840,195.760239,195.811129,196.010726,209.289861,217.430750,217.756413,217.791573,217.881158,217.907230,218.143139,218.864873,226.595382,227.168020,227.341154,227.380038,229.080037,229.106138,229.232496,229.296484,230.038913,230.411489,231.178971,231.246478,243.019846,246.629622,246.827262,249.518059,255.622316,255.669444,271.364640,273.321921,273.564258,273.742426,273.760451,286.505724","0,4,1,4,1,1,3,6,6,6,3,6,6,4,1,3,0,3,5,3,6,2,3,3,4,1,6,6,7,5,5,5,0,0,4,4,1,3,6,2,7,1,7,7,3,6,6,6,3,1,3,6,2,2,7,2,6,2,1,3,6,2,7,7,4,1,0,4,7,4,1,1,3,6,5,4,1,3,6,2",1
"0.513011,7.291896,12.144800,12.168062,12.298938,12.342335,12.383274,12.593956,12.901656,13.092237,13.119848,13.338589,13.376256,13.891546,50.827382,50.843902,50.845049,88.225353,102.354697,128.028982,128.945983,153.580552,156.077188,156.135816,156.229139,156.283093,156.340470,156.485168,164.858659,165.006347,177.580261,191.804894,201.576081,203.353727,250.486494,250.500955,250.551195,250.679585,250.720004,250.767761,280.282931,281.031710,281.033255,289.471732,289.476839,289.492808,289.684640,289.705604,289.723026,289.734918,289.755994,289.896627,289.927618,304.503917,309.734523,310.267587,312.063342,320.906757,320.921953,323.735101,323.877543,325.493546,356.250359,361.488413,361.520417,361.522687,361.577878,361.684561,366.998426,367.079869,367.097881,367.135401,367.234779,368.148127,421.245166,421.315803,421.518153,453.104659,453.128852,453.200888","2,4,3,6,6,6,2,2,7,5,5,0,4,0,6,2,2,3,3,5,4,6,0,0,4,4,1,1,7,5,0,5,6,0,5,0,0,4,4,1,6,0,4,1,3,3,3,6,2,7,2,7,5,6,0,4,2,2,7,4,1,5,7,2,7,5,5,5,1,3,6,3,2,3,7,5,5,7,5,0",1
"8.688082,9.367654,9.484236,9.600855,9.635680,11.538556,17.073276,32.533609,32.600420,32.664498,32.740701,32.886288,32.898056,33.784551,43.630354,43.643309,43.678319,43.713687,43.739271,44.009328,51.629074,69.700447,72.560805,94.750446,110.572429,117.404213,117.433287,122.769504,159.398171,172.922103,176.759575,183.739697,183.976276,197.272513,197.546835,234.566921,234.960725,234.975548,237.810431,238.111848,264.213359,267.951688,268.045368,268.065434,272.101376,294.126989,298.838883,319.320728,319.716849,319.859182,324.177780,324.180863,324.364291,324.483022,324.602176,325.571129,333.172303,340.653364,340.707771,340.905344,341.259275,341.290315,341.304172,354.207886,354.239918,379.813722,385.973042,385.980000,394.319257,398.595334,405.048253,405.249214,420.017001,420.123154,467.234698,469.528988,476.274847,478.174229,478.183870,478.228843","0,0,4,1,3,0,1,6,7,5,5,2,7,3,0,4,4,4,1,1,1,4,7,1,3,3,6,0,0,6,4,4,1,6,2,0,4,1,2,5,0,4,1,3,2,2,6,0,4,1,2,7,7,5,5,4,2,2,7,5,3,6,2,2,7,7,3,6,7,3,7,5,0,4,0,5,4,3,6,6",1
"5.775226,7.470232,7.785571,7.796942,7.908064,8.071467,8.204669,8.276237,8.438165,27.989884,28.012000,28.017705,28.020271,28.035119,28.063670,28.108122,28.213310,29.157615,42.759597,46.545978,46.662525,52.194458,52.327382,52.843239,64.823118,64.883511,64.928447,64.962490,65.101938,65.107867,65.153976,65.219397,65.320462,65.336228,65.336836,65.337874,65.338001,65.387009,65.387725,65.396655,65.402840,65.404120,65.445665,65.454382,65.618659,65.731739,83.385892,88.588852,88.678290,88.840787,104.015492,105.120039,105.257284,113.027323,118.618310,118.627901,118.656181,118.783840,118.864972,118.865875,118.885515,118.918805,129.038747,129.292444,157.756038,157.782716,157.787019,191.055439,191.062182,191.149062,191.164824,191.183351,191.233386,191.235459,191.270187,191.493428,191.641944,191.706699,191.777915,191.883797","1,2,7,5,0,4,4,1,3,7,5,0,4,0,1,4,5,6,0,7,5,1,3,6,1,3,6,3,4,6,2,7,5,0,0,2,4,4,1,7,6,4,2,3,5,0,1,2,7,5,3,0,4,2,3,6,2,7,5,0,0,0,2,7,3,6,6,0,4,4,4,1,1,3,6,1,3,1,3,6",1
"28.141925,28.144080,28.153353,28.185271,28.249539,33.573064,33.605588,33.727293,42.669209,51.392834,63.943621,69.004412,69.064048,69.124088,69.188694,69.191504,69.220276,69.227708,69.231865,69.233683,69.241623,69.245349,69.269014,69.278223,69.284907,69.305071,69.347046,69.409196,69.495225,99.345602,99.472110,100.538764,109.393117,110.954906,110.979214,111.359599,151.940347,178.802175,183.546522,187.212123,187.298567,187.312190,190.907095,190.983437,191.035718,191.053598,191.766088,193.782056,197.641285,197.669828,200.974409,201.041663,201.097445,201.159249,201.302784,201.328176,201.398090,201.422066,201.466660,201.506009,201.559522,201.598883,201.623354,201.636211,201.788627,201.869687,201.923124,217.406709,217.420602,217.494126,217.506995,217.544887,217.588044,217.771760,219.269502,219.390826,219.448009,219.502007,219.578089,219.581533","5,0,4,1,5,7,5,0,3,1,0,1,3,6,2,2,7,7,7,2,7,5,7,2,2,5,7,7,5,3,6,3,5,6,2,4,0,4,4,6,2,2,3,6,2,7,3,0,2,7,0,4,1,3,3,6,3,6,2,2,6,7,7,7,5,5,0,2,7,7,5,5,0,0,0,4,4,1,1,1",1
"3.082392,25.863100,34.615574,42.436906,42.517546,42.681480,47.766201,47.834330,47.950056,52.196358,57.774551,57.839652,57.841365,57.919827,58.034431,66.124017,79.980114,79.984619,85.560956,85.807401,85.836267,86.604179,119.252137,119.264779,134.862704,144.389103,144.973210,144.991328,145.093358,145.440536,152.306503,153.602272,153.643698,153.645637,153.648582,155.491063,156.015282,156.051039,161.336000,171.226580,171.330885,171.471021,172.045923,172.141455,172.229018,191.249209,228.780672,236.476273,236.646369,236.690241,236.714084,236.808362,236.960544,236.988068,254.663323,274.888755,298.119561,298.167163,298.238316,298.283507,298.346871,298.468307,298.471362,298.544204,298.748877,298.771727,301.331116,303.511636,304.947397,304.999951,305.162913,312.856486,313.109564,329.580571,329.817664,329.895750,366.535988,368.507132,368.548958,368.695250","4,3,1,1,3,3,3,6,2,7,2,7,5,5,7,0,2,7,0,4,1,5,3,6,2,1,7,5,0,4,6,1,3,3,3,3,2,7,6,5,0,4,1,3,3,2,7,1,3,6,2,7,2,6,0,2,1,3,3,6,2,6,2,7,2,7,4,6,1,3,6,4,4,7,5,0,1,3,6,2",1
"1.320680,1.392748,1.415674,1.478308,1.482502,1.583268,1.624448,1.908111,1.919757,1.921139,1.961993,2.011413,2.047922,2.124597,2.340507,14.491942,14.565028,20.821138,51.040402,51.051941,53.539905,67.620864,92.204198,92.308319,92.391840,92.724820,92.790387,112.693938,143.282520,143.343848,146.412133,147.472553,147.482096,147.510832,147.518563,147.762982,148.119255,148.127341,148.213277,148.405740,148.492866,148.568418,155.011250,160.304549,162.836607,175.724116,179.394949,179.437602,179.505393,179.609528,179.655844,179.732014,182.100340,182.224999,194.037219,194.054539,194.151478,194.197605,194.208185,194.225468,194.317968,194.326614,206.319006,206.365816,206.419164,206.467026,206.501839,206.510668,206.633156,206.637466,206.710949,206.919124,206.932304,213.001404,215.657814,216.086567,254.799440,259.129107,259.189597,277.360694","6,2,7,7,5,7,0,5,0,0,0,4,4,1,1,4,1,4,6,2,0,1,1,3,6,2,7,4,6,2,7,4,1,1,3,3,6,2,7,5,5,0,2,7,3,3,6,2,2,7,7,5,5,0,5,0,0,0,4,4,1,3,1,3,6,2,7,5,7,0,5,4,1,4,2,7,0,5,0,1",1
"0.963873,0.966992,1.025291,1.333715,25.304858,25.390451,25.393364,25.475034,25.476540,25.478520,25.487258,25.490242,25.527576,25.581861,25.588009,25.639952,25.801350,25.836162,26.109246,33.324411,33.399914,33.482794,33.502116,33.529645,33.577851,33.805337,34.899454,62.887753,63.143457,63.233862,63.254045,70.211241,74.517305,74.521175,88.564084,88.614234,97.365312,99.568528,99.808217,99.889477,100.046537,104.577315,104.601469,104.606757,104.645081,138.907511,145.180406,145.216857,151.226219,151.338783,151.396999,154.217157,154.381475,155.286614,155.337630,164.660835,182.497935,182.573190,182.962133,183.039382,183.500652,183.507521,183.514652,183.525215,183.594183,183.676041,183.811948,186.868082,186.914632,186.940653,186.960257,186.992626,187.005497,187.022879,190.590826,202.869594,228.716091,232.011697,232.171574,232.268066","3,6,6,2,6,2,2,7,7,5,5,0,0,4,0,5,3,6,7,3,6,2,2,7,5,0,0,1,3,6,2,0,0,4,3,6,7,4,1,1,3,3,6,2,6,3,6,2,5,0,4,3,6,1,3,1,6,2,2,7,5,0,0,0,0,4,1,4,1,3,6,2,7,6,7,4,7,7,5,0",1
"8.903494,58.944247,58.951138,58.967810,59.004352,81.252816,87.994758,88.094490,88.194980,88.317681,103.686911,104.795905,114.673513,114.694711,159.250841,159.298456,159.398286,164.274157,180.421089,181.055263,192.678717,192.683297,198.562787,220.814291,234.371655,234.569837,234.603325,234.807130,234.921981,234.928163,248.684149,249.596642,250.831522,251.059630,251.138797,251.139594,251.278290,251.281038,251.358941,251.360894,251.393377,253.259662,256.336778,256.343057,274.602001,274.610684,288.469692,301.515574,308.560952,334.994022,339.340689,339.433635,339.447578,339.495229,339.613274,339.683406,339.696847,360.508117,360.525227,360.568409,360.593136,360.607264,360.610761,360.630833,360.689365,360.731639,360.736083,360.740267,360.747734,360.778938,360.813302,360.820512,360.856996,360.901525,360.992389,360.998975,361.085128,361.112128,361.141347,361.159377","1,1,3,3,6,4,3,6,6,2,0,2,0,4,6,2,7,2,4,1,0,4,6,4,1,3,6,3,6,6,7,0,4,1,3,3,6,2,3,6,6,7,2,7,4,1,0,7,6,2,0,4,1,3,6,6,6,5,0,4,1,3,6,3,6,6,2,2,6,6,7,2,5,7,7,5,5,3,6,2",1
"17.910426,18.024440,18.078173,18.097987,18.126478,18.228341,18.348727,18.416317,18.657149,18.783259,21.591103,21.815787,21.864285,31.689462,31.845178,49.143846,62.052869,62.181185,82.307064,86.872530,87.065451,87.346945,92.739061,92.858664,117.545470,118.464414,118.516730,118.527171,118.532423,133.901652,134.031495,167.674333,167.688946,168.079545,170.716043,170.865247,170.948930,171.070085,171.197094,171.217182,188.574326,220.745046,220.746941,220.762048,227.868455,228.275284,228.366741,228.456833,229.130646,238.841049,238.921227,239.030388,239.106745,239.136115,239.148202,239.190908,239.231397,242.097691,242.672019,242.683095,242.781741,242.786559,242.797008,243.008354,243.127745,247.204553,264.212724,265.448298,265.585591,265.634016,265.698795,265.771534,265.857986,265.980349,266.029435,266.115443,275.963592,276.174902,282.899217,283.412418","3,6,2,2,7,7,7,5,0,4,0,4,1,0,4,3,2,7,7,1,3,6,6,2,3,0,4,4,4,6,2,1,3,6,2,7,5,0,4,4,2,0,4,4,7,5,0,4,4,3,6,2,7,5,0,0,4,1,3,6,5,2,6,7,4,6,0,7,5,0,0,4,4,1,3,3,7,5,0,0",1
"2.746674,13.636356,13.684691,13.712993,13.802353,13.822333,13.826768,13.830961,13.901752,13.910068,13.948115,13.988380,14.071520,14.088354,14.144485,14.182519,14.242851,14.254623,14.257211,14.290534,14.312230,14.811677,23.081193,28.650481,61.914609,61.948244,61.973753,62.144254,76.085123,81.235463,93.892913,94.027393,99.708275,123.627252,123.654047,123.654799,123.673768,123.775949,123.816345,123.839737,123.935674,124.007882,124.032032,124.072088,161.932564,161.939213,161.979571,170.601972,215.653550,255.497540,255.535001,255.805001,270.600262,270.621269,270.627366,270.646252,271.139405,271.246444,277.678578,277.681650,277.774981,277.787382,277.790220,277.790360,277.837716,277.846187,277.893802,277.937067,285.032402,285.120905,314.780590,314.923371,315.074809,315.197145,315.266472,315.421477,317.922362,318.040337,318.142809,319.268368","3,3,6,2,2,2,7,5,7,7,6,5,5,2,7,0,4,4,2,1,5,0,1,3,0,4,1,3,5,0,6,2,7,2,7,7,5,7,5,0,5,5,5,0,0,4,1,0,4,5,5,0,4,1,3,1,3,6,4,1,3,6,6,3,2,7,6,2,4,1,6,2,7,5,0,4,2,7,5,3",1
"27.714996,27.825808,27.987772,28.114667,28.142522,28.154158,28.206976,28.215142,28.259558,28.277119,28.351146,28.395275,28.560261,28.577128,28.629341,28.643858,28.668898,28.788215,28.818503,28.824622,28.890050,28.970223,29.033239,47.697149,53.494545,66.488270,67.011773,67.156925,67.214608,67.245377,67.373839,67.575731,67.627495,67.718391,67.780613,67.819343,68.162861,73.172496,73.270909,78.969716,81.178548,88.615474,94.350534,94.416143,100.968435,104.887219,105.076167,125.097979,125.114886,125.136630,125.138076,161.821049,172.313797,172.446452,172.537458,172.744121,184.136901,184.435832,186.888643,197.978035,197.993191,206.115568,206.162611,208.338094,228.914756,228.942293,237.197976,273.521664,273.590320,273.660506,288.696174,288.831111,295.843493,302.019785,306.890081,306.899574,306.912208,307.100844,307.104652,307.144739","2,7,5,0,4,1,1,3,3,3,3,3,6,6,2,2,7,7,2,5,0,7,7,1,2,7,3,6,2,2,2,7,5,5,5,5,0,7,5,3,6,1,4,1,0,7,5,7,5,0,0,7,7,5,0,5,3,6,7,0,4,6,2,1,4,1,0,6,2,2,1,3,2,1,2,7,5,7,5,5",1
"6.995290,7.170367,7.548190,7.628533,7.767809,7.896009,7.939201,7.979565,8.173996,26.341514,31.646097,31.682867,57.117649,70.537731,71.416146,97.896272,101.309788,101.404067,101.433330,101.527390,101.597544,101.621540,105.653929,111.824126,112.253318,112.340083,112.345479,112.429024,112.603103,113.270638,135.741172,135.750640,135.800478,135.803926,135.815213,135.826442,135.863717,135.867753,135.868067,135.896677,144.215888,173.453392,177.524263,177.725518,195.351437,195.381787,195.410425,195.442443,195.520505,195.520835,195.570156,195.605319,195.672270,195.690546,195.755532,196.141155,207.879004,207.995181,208.028123,208.063938,208.684212,216.764185,216.817354,216.820259,216.858757,231.180120,243.585306,243.759308,243.994996,244.907198,250.186540,253.629011,253.946475,258.376046,258.403562,258.573206,264.735907,264.757394,268.517241,273.208248","2,7,5,0,0,0,4,4,1,6,5,0,0,2,7,6,4,6,1,3,6,2,1,2,3,6,2,2,7,1,1,3,6,6,6,2,7,6,2,6,5,3,0,4,2,7,7,5,5,5,0,4,0,4,4,1,1,3,3,6,7,3,6,2,2,3,1,3,0,0,0,1,3,3,6,6,7,5,6,7",1
"0.863662,0.883948,0.907865,8.958846,8.990984,13.027845,13.101840,13.111378,13.116119,13.160775,13.214923,13.271262,13.313763,13.342229,13.391530,49.054227,49.221668,49.288029,49.454293,51.131096,67.083275,107.619298,107.654211,107.668868,111.304391,114.086711,114.252913,123.294280,123.461677,126.957407,141.861610,141.999066,142.090688,144.477330,144.648680,164.922030,165.362699,165.846331,168.863997,170.203525,185.527859,185.793340,185.942407,185.969700,185.988392,186.048686,186.686459,186.743491,194.098458,194.116267,194.124691,209.952872,219.290107,255.283976,255.343430,255.457744,255.567255,255.597684,261.402185,273.890039,273.907326,282.406877,298.315537,298.373210,298.402983,298.415698,308.654566,308.741522,308.800218,319.420207,319.429616,319.451480,319.682649,319.787086,319.815834,327.042196,339.718705,340.277097,340.419012,340.636508","1,3,6,0,4,6,2,2,7,5,7,0,0,5,0,1,3,6,2,3,1,2,7,5,3,2,7,4,1,2,1,3,6,2,7,5,0,4,1,2,6,2,2,7,7,5,5,0,7,5,5,3,7,5,0,4,1,3,1,2,7,0,5,0,4,1,4,1,1,7,5,5,5,0,0,7,4,3,6,2",1
"11.634013,11.772827,19.241266,23.382217,23.580117,23.647554,28.545182,28.587860,28.625427,28.630311,28.644530,28.648902,28.739945,28.823993,28.826621,28.848103,28.886755,28.929061,29.463166,32.190074,43.319262,57.927248,57.977080,58.235575,58.245208,102.531220,115.085040,127.453201,130.902785,134.398914,135.644929,135.849739,135.931520,136.077416,136.099985,136.120951,136.277960,136.302569,153.737472,166.737558,166.745264,166.896691,166.934885,166.946867,166.953314,167.058446,189.320539,189.324229,195.311735,213.647958,213.763145,213.806489,213.817093,215.031950,226.869034,231.048843,231.057714,255.023590,264.673070,264.728490,268.206499,268.410788,274.100242,280.724564,286.195065,286.397228,317.381084,317.416897,317.467176,322.158509,322.423169,326.032616,333.779467,357.368285,357.425411,374.417668,382.913532,390.827378,420.504012,420.881807","4,1,6,0,4,1,6,2,2,7,2,5,7,0,5,7,5,5,7,0,7,3,6,2,7,6,2,3,0,7,6,2,2,7,3,5,0,0,7,5,0,0,4,4,1,1,6,2,0,1,3,6,2,7,6,3,6,2,5,0,4,1,3,3,1,3,3,6,2,3,1,3,5,0,4,2,4,3,1,2",1
"14.755355,15.788983,15.912524,16.004896,16.023337,39.258854,39.295564,39.318222,48.218061,48.309903,48.348762,67.166214,67.266450,67.436733,86.849105,90.024382,91.037599,97.772183,125.613262,134.559658,160.471736,163.755041,163.757004,172.611360,174.749771,174.834984,174.956026,179.194832,179.253185,179.292090,179.302624,179.303207,184.395898,184.576183,212.938442,213.121029,213.168578,213.304805,213.339320,213.350793,213.367997,213.375405,213.424638,213.427525,213.451727,213.483960,213.530262,213.555874,213.563551,213.568242,213.620175,213.669141,213.687144,213.692105,213.745230,213.798701,213.809330,213.814746,213.838481,213.855149,213.893697,213.911598,213.937409,213.948443,213.962693,213.966276,213.998073,214.004789,214.005281,214.146805,214.157114,214.163921,214.220937,214.362343,214.363558,214.369935,214.398593,214.410020,214.411351,214.418057","5,1,3,6,2,5,0,4,0,4,1,2,7,5,0,4,5,2,7,5,4,5,0,5,5,0,4,7,5,0,0,4,0,4,0,4,1,1,3,3,6,6,2,6,3,7,5,2,0,0,4,6,1,3,6,6,2,6,2,2,7,2,5,3,7,0,7,6,6,7,4,5,5,5,0,0,0,4,5,4",1
"13.734799,13.752082,13.828439,13.839205,13.856862,14.154978,14.181420,14.224546,14.341218,40.847365,74.569280,74.721662,94.562606,94.725363,94.733704,95.166656,95.360442,95.384597,95.508738,96.023567,96.162951,126.584965,127.316994,127.388725,127.447153,127.467270,127.505343,127.545419,127.602802,127.636366,127.663366,127.709835,127.756597,127.807191,127.889451,127.905872,127.946468,127.956579,128.083629,143.615172,194.833186,197.877242,198.012143,198.083956,204.008161,215.773236,215.785071,215.814234,216.081631,217.015034,217.027415,217.211502,217.252904,217.275102,224.881807,234.825784,234.994763,241.409919,241.585073,253.787554,253.787696,253.802163,253.804549,253.909266,253.938757,254.053334,254.177220,256.326246,256.374415,256.480420,256.494664,256.709741,269.285997,269.287095,269.356599,269.386307,292.403161,321.488657,328.321548,328.356195","7,5,5,5,0,0,0,4,1,6,1,3,3,6,2,2,7,5,5,0,4,4,3,6,6,2,6,2,2,7,7,5,7,5,0,5,4,4,1,2,7,6,2,7,2,6,2,7,5,7,5,5,0,0,5,6,2,1,3,0,4,1,3,4,1,1,3,7,5,0,5,0,0,4,1,1,5,4,6,2",1
"1.674366,3.553895,3.623991,7.193115,7.600388,7.608154,7.705523,7.748759,7.789656,7.912235,7.952805,8.080201,8.174339,8.399312,10.784068,10.792261,10.968679,10.986875,11.043594,11.405359,12.437982,12.600648,12.631599,12.642978,12.662926,12.898392,13.103141,13.134892,13.254233,13.288500,13.314491,16.394589,18.573523,18.637650,18.672745,18.742885,19.102848,19.133934,19.166282,34.225937,34.233077,43.431142,69.190802,69.299999,69.504807,69.517602,69.527311,69.629887,69.891458,77.980020,78.034070,78.185261,95.386189,98.211540,98.234753,98.503763,98.509700,98.518304,98.559358,98.623050,98.719387,98.771774,98.882829,98.998195,99.051752,99.135701,106.686050,186.384096,186.445814,186.579876,186.618257,186.818788,199.831013,199.840700,199.904549,206.730130,206.764015,206.822219,207.044041,207.382544","0,6,2,4,1,3,6,3,2,2,2,7,5,0,4,1,3,6,2,2,6,2,2,7,5,0,7,5,5,0,0,7,2,7,5,0,0,4,1,2,7,1,4,1,1,1,3,6,2,3,6,6,2,0,4,4,1,1,3,3,6,1,6,3,6,6,3,0,4,1,3,3,6,2,2,3,6,6,2,2",1
"2.644889,65.000927,65.490325,65.520700,65.570472,65.600413,70.301178,70.316053,111.467994,111.744058,117.852477,118.219360,131.754307,131.846302,140.543583,156.869518,159.265004,162.682940,167.583653,167.621240,167.659824,167.761505,167.784015,167.786759,167.824187,167.859994,167.910355,167.913605,168.085679,168.107211,168.140430,168.377672,169.473421,173.866216,174.028062,192.806168,192.811734,192.860508,192.994983,193.020800,193.032432,193.046399,193.048664,193.088893,193.137451,193.207647,224.271975,224.325370,224.437375,224.456993,224.462399,224.501310,224.585335,224.724353,276.677398,276.737122,278.876749,278.879997,278.915542,278.959176,298.007185,298.150646,298.220431,313.160308,313.195330,313.272076,313.436813,313.535248,313.548065,313.556527,313.792979,316.843856,349.537024,354.689873,360.502379,368.538466,368.718942,368.732698,368.837756,381.370322","4,6,2,7,7,5,6,2,0,4,7,5,6,7,2,1,2,3,6,2,2,2,7,7,7,5,0,5,0,4,0,4,1,4,1,3,6,2,2,6,7,5,5,5,7,7,2,7,5,0,0,0,4,1,6,2,6,2,7,5,5,0,4,4,1,1,3,6,2,6,2,3,0,1,6,1,3,3,6,6",1
"14.356858,14.611457,14.766474,14.803416,14.803729,14.818554,22.108208,40.161594,58.119513,58.395722,74.930573,77.611753,98.502256,109.076012,129.389734,134.683303,135.189438,145.110522,145.192181,145.231126,145.425805,155.439614,163.138763,163.158385,163.227577,163.233635,163.263893,163.289277,163.495886,163.681519,163.698354,163.739147,163.775143,163.779280,163.853514,163.887736,163.908337,163.945959,163.946421,188.240193,188.246938,188.281951,188.286706,188.353616,188.435633,188.518686,188.548433,188.579798,188.643790,188.735341,188.823008,189.045987,192.869476,193.023651,193.125600,193.455210,193.566262,210.155417,210.332408,210.675382,210.885582,210.969925,210.978879,211.108222,211.112965,211.116224,211.186962,211.189667,211.251029,211.260270,211.289722,211.643767,216.793810,216.875765,232.584506,232.670012,274.185957,278.691213,278.716134,279.977025","3,6,3,6,2,2,4,3,4,1,0,5,2,1,1,2,7,4,1,3,4,7,0,4,1,1,4,3,3,6,2,7,5,6,2,7,5,2,0,2,7,5,0,7,0,4,5,4,1,3,6,6,4,1,1,7,5,1,3,6,6,2,2,7,5,0,0,5,0,4,7,5,3,6,7,5,0,6,2,6",1
"4.078644,4.124027,4.136398,4.269168,4.676063,4.710111,4.766432,4.803498,13.328042,27.654407,27.717486,39.357165,54.808914,60.177907,85.398751,98.245130,98.591954,98.865318,124.994057,125.096969,125.164657,132.787776,147.973279,151.620648,151.711734,151.836715,179.214877,179.237484,179.297838,179.312890,179.452359,190.686239,190.795779,190.908173,190.951667,191.026603,191.260182,194.326572,194.551019,194.746042,194.756386,194.877122,194.895364,208.532883,215.278225,236.663774,275.099885,275.178267,275.210233,275.399661,275.483509,275.483530,281.626632,282.009459,290.302152,306.157398,315.947444,333.444763,333.454106,333.464378,333.504651,338.327556,338.350354,338.375881,338.392387,338.395174,338.395683,338.409823,338.410473,338.426650,338.483136,338.537628,338.543869,338.570403,338.705958,338.751273,338.941326,376.212462,376.252289,376.310754","7,5,0,4,1,0,3,6,0,0,4,7,0,3,5,0,4,1,1,3,3,6,5,4,1,3,3,6,2,7,6,6,2,7,5,5,2,4,1,1,3,6,2,4,7,0,0,4,1,3,6,3,4,1,2,7,4,0,4,4,4,0,4,4,1,3,4,4,3,1,1,4,1,1,1,3,3,0,4,4",1
"29.304093,45.161820,76.495355,85.190381,90.738070,107.114037,144.678628,144.765701,145.242160,145.418868,145.561291,145.751069,145.755765,145.845440,145.913039,146.098525,146.309936,146.342140,146.359691,146.420062,146.681182,148.691732,148.735262,148.852627,148.932037,148.976747,148.996420,149.015602,149.025849,149.055758,149.086174,149.095214,149.125370,149.192571,149.238684,149.265877,149.267699,149.329799,149.425042,149.475608,149.747171,149.862975,164.389739,169.233626,169.416081,169.534131,169.539195,169.572839,169.615907,169.634543,169.681264,169.753097,169.815429,169.828847,169.968420,170.031848,184.769346,207.145466,207.324959,207.430813,207.602105,207.603419,207.605668,207.638664,207.655369,207.687622,222.626008,224.559142,232.255618,259.197747,259.348013,259.969232,260.064910,260.095856,260.106790,260.131914,260.139210,260.143567,260.147505,260.160542","0,0,2,1,3,6,4,1,4,1,3,6,2,6,7,2,5,0,5,0,4,5,0,0,4,4,1,1,3,6,2,2,6,2,7,7,5,5,5,0,0,4,4,7,5,0,4,4,1,4,0,4,4,1,3,6,4,4,1,3,6,2,6,2,7,7,3,7,7,0,4,7,5,0,0,4,4,4,1,1",1
